"date","mean","max","min","sd","cv","n","method","category","site"
2003-05-30,23.925,"24.39","21.68",0.526170427854831,2.19924943721978,48,"ybfmp_logger","data","yb"
2003-05-31,24.12375,"25.09","22.86",0.691512757378359,2.86652264833767,48,"ybfmp_logger","data","yb"
2003-06-01,24.7008333333333,"25.78","23.36",0.715511521632358,2.89671005012931,48,"ybfmp_logger","data","yb"
2003-06-02,25.3510416666667,"26.31","24.05",0.649999147571727,2.56399384340246,48,"ybfmp_logger","data","yb"
2003-06-03,25.8989583333333,"26.66","24.74",0.555897738886651,2.1464096421638,48,"ybfmp_logger","data","yb"
2003-06-04,24.898125,"25.95","22.18",0.90989514535023,3.65447255707098,48,"ybfmp_logger","data","yb"
2003-06-05,24.1077083333333,"24.74","22.68",0.546564666253832,2.26717802744488,48,"ybfmp_logger","data","yb"
2003-06-06,23.2758333333333,"24.05","22.35",0.450549703652098,1.93569741284779,48,"ybfmp_logger","data","yb"
2003-06-07,22.7925,"23.71","22.18",0.472424709750642,2.0727200164556,48,"ybfmp_logger","data","yb"
2003-06-08,22.5572916666667,"23.36","22.02",0.487602644222201,2.16161874141451,48,"ybfmp_logger","data","yb"
2003-06-09,22.21875,"22.86","21.68",0.365097626116282,1.64319606690872,48,"ybfmp_logger","data","yb"
2003-06-10,21.6147916666667,"22.52","20.86",0.450233932496909,2.08298992393824,48,"ybfmp_logger","data","yb"
2003-06-11,21.2722916666667,"21.85","20.37",0.4268202052254,2.00646085486981,48,"ybfmp_logger","data","yb"
2003-06-12,20.765,"21.35","20.04",0.464515304468116,2.23701085705811,48,"ybfmp_logger","data","yb"
2003-06-13,20.559375,"21.35","19.23",0.727921571207907,3.54058219769768,48,"ybfmp_logger","data","yb"
2003-06-14,21.029375,"22.02","19.88",0.744244315439379,3.53907006479926,48,"ybfmp_logger","data","yb"
2003-06-15,21.850625,"23.19","20.53",0.856649600031449,3.92048099325053,48,"ybfmp_logger","data","yb"
2003-06-16,22.9685416666667,"24.39","21.85",0.786121612548791,3.4226013299297,48,"ybfmp_logger","data","yb"
2003-06-17,23.6891666666667,"24.57","22.68",0.538187791844798,2.2718730439855,48,"ybfmp_logger","data","yb"
2003-06-18,23.408125,"24.22","22.02",0.544288159951904,2.32521041284556,48,"ybfmp_logger","data","yb"
2003-06-19,23.0058333333333,"23.36","21.85",0.39495668134853,1.71676755032505,48,"ybfmp_logger","data","yb"
2003-06-20,22.7622916666667,"23.36","22.02",0.360969377986515,1.58582177608735,48,"ybfmp_logger","data","yb"
2003-06-21,22.6189583333333,"23.36","22.02",0.442609474777846,1.95680750746853,48,"ybfmp_logger","data","yb"
2003-06-22,22.7920833333333,"24.05","22.02",0.497525615007562,2.18288783754986,48,"ybfmp_logger","data","yb"
2003-06-23,22.79875,"23.88","22.02",0.468477048190038,2.05483655108301,48,"ybfmp_logger","data","yb"
2003-06-24,22.834375,"24.05","22.18",0.542032841314832,2.37375816642598,48,"ybfmp_logger","data","yb"
2003-06-25,23.3522916666667,"24.57","22.18",0.698375743477689,2.99060903078116,48,"ybfmp_logger","data","yb"
2003-06-26,24.4147916666667,"25.78","23.53",0.784425496735718,3.21291087569135,48,"ybfmp_logger","data","yb"
2003-06-27,25.7152083333333,"27.19","24.74",0.744823239300049,2.89643089663237,48,"ybfmp_logger","data","yb"
2003-06-28,26.3354166666667,"27.37","25.61",0.509371570823423,1.93416940111734,48,"ybfmp_logger","data","yb"
2003-06-29,25.8620833333333,"26.66","24.74",0.573217712653134,2.2164405909029,48,"ybfmp_logger","data","yb"
2003-06-30,24.5968,"25.95","23.53",0.87222760790977,3.54610196411635,25,"ybfmp_logger","data","yb"
2004-01-08,8.49571428571429,"8.57","8.11",0.13503967670916,1.5895035092721,21,"ybfmp_logger","data","yb"
2004-01-09,8.58041666666667,"9.03","8.41",0.213590962568129,2.48928427214835,48,"ybfmp_logger","data","yb"
2004-01-10,9.49604166666667,"10.12","9.03",0.485836587461579,5.11620109215589,48,"ybfmp_logger","data","yb"
2004-01-11,10.3195833333333,"10.89","9.81",0.446070113434302,4.32255934203708,48,"ybfmp_logger","data","yb"
2004-01-12,10.80875,"10.89","10.74",0.075530041930629,0.698786093957479,48,"ybfmp_logger","data","yb"
2004-01-13,10.5747916666667,"10.74","10.43",0.0777609425379939,0.735342548478833,48,"ybfmp_logger","data","yb"
2004-01-14,10.1927083333333,"10.43","9.96",0.150414174062371,1.47570370056082,48,"ybfmp_logger","data","yb"
2004-01-15,9.85291666666667,"10.27","9.65",0.201102898752168,2.04104942278176,48,"ybfmp_logger","data","yb"
2004-01-16,10.204375,"10.27","10.12",0.0751992035381093,0.736931007906994,48,"ybfmp_logger","data","yb"
2004-01-17,10.0033333333333,"10.12","9.96",0.07185485764634,0.718309140083372,48,"ybfmp_logger","data","yb"
2004-01-18,9.8625,"10.12","9.65",0.145111842413052,1.47134947947328,48,"ybfmp_logger","data","yb"
2004-01-19,9.60979166666667,"9.96","9.49",0.125078521436827,1.3015737049814,48,"ybfmp_logger","data","yb"
2004-01-20,9.74375,"10.12","9.49",0.246659598326942,2.53146476794809,48,"ybfmp_logger","data","yb"
2004-01-21,9.94,"10.12","9.65",0.170406272984125,1.71434882277792,48,"ybfmp_logger","data","yb"
2004-01-22,9.926875,"10.12","9.49",0.180226290971785,1.8155390389401,48,"ybfmp_logger","data","yb"
2004-01-23,9.58729166666667,"9.81","9.34",0.101431028517408,1.05797374320077,48,"ybfmp_logger","data","yb"
2004-01-24,9.464375,"9.65","9.34",0.126169528809456,1.33309942610532,48,"ybfmp_logger","data","yb"
2004-01-25,9.735,"9.96","9.49",0.148496006107192,1.5253827026933,48,"ybfmp_logger","data","yb"
2004-01-26,9.39020833333333,"9.81","9.18",0.177865471316175,1.89415894730246,48,"ybfmp_logger","data","yb"
2004-01-27,9.120625,"9.18","9.03",0.0741305992467407,0.81277981768509,48,"ybfmp_logger","data","yb"
2004-01-28,9.50479166666667,"9.81","9.18",0.262289344721836,2.75954859317628,48,"ybfmp_logger","data","yb"
2004-01-29,9.78104166666667,"9.96","9.49",0.125888156766967,1.28706288202399,48,"ybfmp_logger","data","yb"
2004-01-30,9.85708333333333,"10.12","9.81",0.0774859859212258,0.786094459191537,48,"ybfmp_logger","data","yb"
2004-01-31,9.69354166666667,"9.96","9.34",0.164568935091539,1.69771731272838,48,"ybfmp_logger","data","yb"
2004-02-01,9.533125,"9.81","9.34",0.175731374425419,1.84337637894625,48,"ybfmp_logger","data","yb"
2004-02-02,9.56333333333333,"9.81","9.49",0.0987869690203468,1.0329763229733,48,"ybfmp_logger","data","yb"
2004-02-03,9.62416666666667,"9.96","9.34",0.23724332901711,2.465079182791,48,"ybfmp_logger","data","yb"
2004-02-04,9.98604166666667,"10.43","9.65",0.275532286275387,2.75917421008878,48,"ybfmp_logger","data","yb"
2004-02-05,9.970625,"10.74","9.34",0.461258252535296,4.62617190532485,48,"ybfmp_logger","data","yb"
2004-02-06,9.935625,"10.43","9.49",0.325209629610639,3.27316731066882,48,"ybfmp_logger","data","yb"
2004-02-07,10.1745833333333,"10.58","9.81",0.247489164459421,2.43242554855895,48,"ybfmp_logger","data","yb"
2004-02-08,10.1695833333333,"10.43","9.81",0.210702556642976,2.07188976909551,48,"ybfmp_logger","data","yb"
2004-02-09,10.2172916666667,"10.58","9.81",0.220538408709939,2.1584820704437,48,"ybfmp_logger","data","yb"
2004-02-10,9.93583333333333,"10.27","9.49",0.234274192268633,2.35787159877849,48,"ybfmp_logger","data","yb"
2004-02-11,9.956875,"10.74","9.34",0.543668219577642,5.46022943521579,48,"ybfmp_logger","data","yb"
2004-02-12,10.355625,"10.89","9.96",0.381759121169023,3.68649039694874,48,"ybfmp_logger","data","yb"
2004-02-13,10.615,"10.89","10.43",0.167966562021871,1.58235103176515,48,"ybfmp_logger","data","yb"
2004-02-14,10.9275,"11.2","10.58",0.130441150014177,1.19369617949373,48,"ybfmp_logger","data","yb"
2004-02-15,11.2227083333333,"11.82","11.04",0.209078419405239,1.8629943253915,48,"ybfmp_logger","data","yb"
2004-02-16,11.6264583333333,"11.82","11.51",0.0906123279230328,0.779363115792925,48,"ybfmp_logger","data","yb"
2004-02-17,11.7033333333333,"11.82","11.66",0.0718548576463408,0.613969162458053,48,"ybfmp_logger","data","yb"
2004-02-18,12.1583333333333,"13.06","11.66",0.369849499772907,3.0419424244516,48,"ybfmp_logger","data","yb"
2004-02-19,12.7464583333333,"13.22","12.13",0.319870250180217,2.50948335463289,48,"ybfmp_logger","data","yb"
2004-02-20,12.7791666666667,"13.06","12.44",0.23971466489845,1.87582391834457,48,"ybfmp_logger","data","yb"
2004-02-21,12.3997916666667,"12.75","11.82",0.263111412234868,2.12190187793372,48,"ybfmp_logger","data","yb"
2004-02-22,11.62,"11.82","11.51",0.0875189948987369,0.753175515479664,48,"ybfmp_logger","data","yb"
2004-02-23,11.4952083333333,"11.82","11.2",0.218865445727126,1.90397111022746,48,"ybfmp_logger","data","yb"
2004-02-24,11.555625,"11.82","11.35",0.173755835658927,1.50364723378378,48,"ybfmp_logger","data","yb"
2004-02-25,11.38125,"11.66","11.2",0.109653710243716,0.963459288247915,48,"ybfmp_logger","data","yb"
2004-02-26,10.6866666666667,"11.04","10.43",0.177036278687819,1.65660897087791,48,"ybfmp_logger","data","yb"
2004-02-27,10.7489583333333,"11.2","10.43",0.319149398640327,2.96911932061938,48,"ybfmp_logger","data","yb"
2004-02-28,11.1054166666667,"11.51","10.74",0.26126499414028,2.35259064997063,48,"ybfmp_logger","data","yb"
2004-02-29,11.200625,"11.51","10.89",0.20310783479027,1.8133616185728,48,"ybfmp_logger","data","yb"
2004-03-01,11.0814583333333,"11.2","10.74",0.113587337909352,1.02502156749241,48,"ybfmp_logger","data","yb"
2004-03-02,10.6629166666667,"10.89","10.27",0.216244132458421,2.02800171114927,48,"ybfmp_logger","data","yb"
2004-03-03,10.669375,"10.89","10.43",0.152530516653679,1.42961060656017,48,"ybfmp_logger","data","yb"
2004-03-04,10.5622916666667,"10.89","10.12",0.294649012861306,2.78963147544186,48,"ybfmp_logger","data","yb"
2004-03-05,11.038125,"11.35","10.74",0.238163686336439,2.15764621560671,48,"ybfmp_logger","data","yb"
2004-03-06,11.1879166666667,"11.51","10.89",0.238121713320331,2.12838297258498,48,"ybfmp_logger","data","yb"
2004-03-07,11.6754166666667,"12.28","11.04",0.479405475489254,4.10611020725246,48,"ybfmp_logger","data","yb"
2004-03-08,12.6508333333333,"13.37","12.13",0.510851743215289,4.03808768762497,48,"ybfmp_logger","data","yb"
2004-03-09,13.6222916666667,"14.45","12.91",0.613220447617238,4.50159534550101,48,"ybfmp_logger","data","yb"
2004-03-10,14.8616666666667,"15.87","13.98",0.705975508385182,4.75031182046775,48,"ybfmp_logger","data","yb"
2004-03-11,16.0027083333333,"16.98","15.24",0.688614827901399,4.30311428264319,48,"ybfmp_logger","data","yb"
2004-03-12,17.19,"18.1","16.19",0.732979927738874,4.26399027189572,48,"ybfmp_logger","data","yb"
2004-03-13,18.25375,"19.23","17.3",0.722547576288233,3.95835144169408,48,"ybfmp_logger","data","yb"
2004-03-14,19.156875,"20.21","18.26",0.743800351415591,3.88268102921584,48,"ybfmp_logger","data","yb"
2004-03-15,19.4785416666667,"20.21","18.74",0.480775037335366,2.46822911880569,48,"ybfmp_logger","data","yb"
2004-03-16,18.5577083333333,"19.39","17.46",0.651346362032777,3.50984265046794,48,"ybfmp_logger","data","yb"
2004-03-17,18.8241666666667,"19.88","17.78",0.73810520305722,3.92105114732243,48,"ybfmp_logger","data","yb"
2004-03-18,19.6102083333333,"20.53","18.74",0.628397115204362,3.20443875211777,48,"ybfmp_logger","data","yb"
2004-03-19,19.4470833333333,"20.21","18.74",0.480301139283641,2.46978495978561,48,"ybfmp_logger","data","yb"
2004-03-20,19.170625,"19.88","18.42",0.516825030065425,2.69592165130466,48,"ybfmp_logger","data","yb"
2004-03-21,19.3770833333333,"19.88","18.74",0.386004951645747,1.99206942038446,48,"ybfmp_logger","data","yb"
2004-03-22,19.125,"19.56","18.74",0.25351150882432,1.32555037293762,48,"ybfmp_logger","data","yb"
2004-03-23,18.3533333333333,"18.74","17.78",0.329779638439181,1.79683784111432,48,"ybfmp_logger","data","yb"
2004-03-24,17.8066666666667,"18.58","16.98",0.562386001056567,3.15828903625927,48,"ybfmp_logger","data","yb"
2004-03-25,17.1510416666667,"17.94","16.19",0.392120474232164,2.28627789409582,48,"ybfmp_logger","data","yb"
2004-03-26,15.3264583333333,"16.19","14.92",0.29189395905591,1.90451017911342,48,"ybfmp_logger","data","yb"
2004-03-27,15.2020833333333,"16.34","14.29",0.80872886425954,5.31985548642701,48,"ybfmp_logger","data","yb"
2004-03-28,15.990625,"17.14","14.92",0.810813634567155,5.07055624509458,48,"ybfmp_logger","data","yb"
2004-03-29,16.8879166666667,"18.1","16.03",0.75802643622382,4.48857281324706,48,"ybfmp_logger","data","yb"
2004-03-30,16.9625,"17.62","16.34",0.442490533616738,2.60863984446124,48,"ybfmp_logger","data","yb"
2004-03-31,16.62125,"17.14","15.87",0.41856200130467,2.51823419601215,48,"ybfmp_logger","data","yb"
2004-04-01,16.1060416666667,"16.82","15.71",0.298005708808186,1.85027280430389,48,"ybfmp_logger","data","yb"
2004-04-02,15.5014583333333,"16.34","14.92",0.332053504938352,2.14207913731784,48,"ybfmp_logger","data","yb"
2004-04-03,15.4945833333333,"16.51","14.92",0.49781205687652,3.2128134469133,48,"ybfmp_logger","data","yb"
2004-04-04,15.9895652173913,"16.67","15.39",0.434833079196242,2.71948031909766,46,"ybfmp_logger","data","yb"
2004-04-05,16.1464583333333,"16.98","15.56",0.469247879798125,2.90619695112576,48,"ybfmp_logger","data","yb"
2004-04-06,16.3795833333333,"17.3","15.56",0.596189882408721,3.63983546025522,48,"ybfmp_logger","data","yb"
2004-04-07,17.0625,"18.1","16.19",0.729361422825737,4.27464570154278,48,"ybfmp_logger","data","yb"
2004-04-08,18.0735416666667,"19.23","17.14",0.84832874394389,4.69376041281647,48,"ybfmp_logger","data","yb"
2004-04-09,19.1914583333333,"20.37","18.42",0.852750218057529,4.44338415166919,48,"ybfmp_logger","data","yb"
2004-04-10,20.2339583333333,"21.02","19.72",0.54961394413593,2.71629473127113,48,"ybfmp_logger","data","yb"
2004-04-11,20.3777083333333,"21.02","19.88",0.402292576834183,1.97417967837003,48,"ybfmp_logger","data","yb"
2004-04-12,19.7489583333333,"20.53","19.07",0.430517944288749,2.17995266900785,48,"ybfmp_logger","data","yb"
2004-04-13,18.9133333333333,"19.72","18.1",0.497193542234526,2.62879913060201,48,"ybfmp_logger","data","yb"
2004-04-14,18.4952083333333,"19.23","17.78",0.42910589668213,2.32009225821353,48,"ybfmp_logger","data","yb"
2004-04-15,18.25,"18.58","17.78",0.297793302583905,1.63174412374743,48,"ybfmp_logger","data","yb"
2004-04-16,17.9066666666667,"18.26","17.3",0.306006072345071,1.70889467057933,48,"ybfmp_logger","data","yb"
2004-04-17,17.83,"18.1","17.3",0.198462172825335,1.11308004949711,48,"ybfmp_logger","data","yb"
2004-04-18,17.3333333333333,"17.78","16.98",0.242446162774278,1.3987278621593,48,"ybfmp_logger","data","yb"
2004-04-19,16.8720833333333,"17.14","16.51",0.169228013542013,1.0030060319088,48,"ybfmp_logger","data","yb"
2004-04-20,16.5808333333333,"16.82","16.34",0.141989411252394,0.856346652776163,48,"ybfmp_logger","data","yb"
2004-04-21,16.6475,"17.14","16.19",0.272330368830276,1.635863455956,48,"ybfmp_logger","data","yb"
2004-04-22,16.7347916666667,"17.46","16.03",0.375488275496667,2.24375829096568,48,"ybfmp_logger","data","yb"
2004-04-23,17.344375,"18.26","16.67",0.584312311747386,3.36888652227242,48,"ybfmp_logger","data","yb"
2004-04-24,18.253125,"19.23","17.62",0.595001005720587,3.25972131194295,48,"ybfmp_logger","data","yb"
2004-04-25,19.3745833333333,"20.21","18.74",0.522029420925733,2.69440334248427,48,"ybfmp_logger","data","yb"
2004-04-26,20.6385416666667,"21.52","19.88",0.6689814092234,3.24141802278536,48,"ybfmp_logger","data","yb"
2004-04-27,21.8875,"23.36","20.86",0.776340296081009,3.54695737786869,48,"ybfmp_logger","data","yb"
2004-04-28,22.1739583333333,"22.86","21.52",0.411989152838685,1.85798650220857,48,"ybfmp_logger","data","yb"
2004-04-29,21.4758333333333,"22.52","21.02",0.337675617560752,1.57235163972257,48,"ybfmp_logger","data","yb"
2004-04-30,21.0791666666667,"22.18","20.53",0.387176540816802,1.83677346898661,48,"ybfmp_logger","data","yb"
2004-05-01,21.2570833333333,"22.52","20.37",0.553883612988855,2.60564257242341,48,"ybfmp_logger","data","yb"
2004-05-02,22.1366666666667,"23.19","21.18",0.608154982113526,2.74727442605117,48,"ybfmp_logger","data","yb"
2004-05-03,23.1433333333333,"24.39","22.35",0.630178405449628,2.72293708245554,48,"ybfmp_logger","data","yb"
2004-05-04,23.3454166666667,"24.05","22.86",0.306420364395567,1.31255041951375,48,"ybfmp_logger","data","yb"
2004-05-05,22.2189583333333,"22.86","21.52",0.377957779829088,1.70105985239672,48,"ybfmp_logger","data","yb"
2004-05-06,21.3270833333333,"21.85","19.88",0.625646757562306,2.9335786229355,48,"ybfmp_logger","data","yb"
2004-05-07,21.2658333333333,"22.52","19.39",0.814869349489591,3.83182420701246,48,"ybfmp_logger","data","yb"
2004-05-08,21.6752083333333,"22.52","20.21",0.582204137568103,2.68603710107255,48,"ybfmp_logger","data","yb"
2004-05-09,21.8952083333333,"22.35","21.02",0.345967589081746,1.58010640417175,48,"ybfmp_logger","data","yb"
2004-05-10,21.505625,"22.18","20.86",0.309088613954956,1.43724543674018,48,"ybfmp_logger","data","yb"
2004-05-11,21.0897916666667,"21.68","20.53",0.369101782556688,1.75014428018305,48,"ybfmp_logger","data","yb"
2004-05-12,21.0329166666667,"22.02","20.53",0.418467103022515,1.98958189990696,48,"ybfmp_logger","data","yb"
2004-05-13,21.0947916666667,"22.02","20.37",0.479250254812231,2.27188901594855,48,"ybfmp_logger","data","yb"
2004-05-14,21.330625,"22.02","20.69",0.418021715052364,1.95972558259481,48,"ybfmp_logger","data","yb"
2004-05-15,21.2647916666667,"21.68","20.69",0.332098354973171,1.56172870244361,48,"ybfmp_logger","data","yb"
2004-05-16,21.2939583333333,"21.85","20.53",0.487139892456669,2.28769064366067,48,"ybfmp_logger","data","yb"
2004-05-17,20.7745833333333,"21.35","20.21",0.287201896020924,1.38246765970079,48,"ybfmp_logger","data","yb"
2004-05-18,20.4616666666667,"21.68","19.07",0.743477548583834,3.6335141251959,48,"ybfmp_logger","data","yb"
2004-05-19,20.9995833333333,"22.52","19.56",0.807106622009001,3.84344112546202,48,"ybfmp_logger","data","yb"
2004-05-20,21.125,"22.02","19.88",0.665361843645038,3.14964186340846,48,"ybfmp_logger","data","yb"
2004-05-21,20.6722916666667,"21.52","18.91",0.808082151878383,3.90901098392195,48,"ybfmp_logger","data","yb"
2004-05-22,20.2404166666667,"21.02","18.58",0.826999082387341,4.08587973265047,48,"ybfmp_logger","data","yb"
2004-05-23,20.0233333333333,"21.35","18.42",0.740926198217929,3.70031395813848,48,"ybfmp_logger","data","yb"
2004-05-24,20.5291666666667,"21.85","18.91",0.699065739255915,3.40523193467464,48,"ybfmp_logger","data","yb"
2004-05-25,20.8408333333333,"21.68","19.72",0.503814527394938,2.41743945329252,48,"ybfmp_logger","data","yb"
2004-05-26,21.0529166666667,"21.68","20.21",0.392915768859484,1.86632462893653,48,"ybfmp_logger","data","yb"
2004-05-27,21.0966666666667,"21.68","20.86",0.253354795656742,1.20092334803322,48,"ybfmp_logger","data","yb"
2004-05-28,20.555625,"21.18","19.88",0.357746530084128,1.7403826450625,48,"ybfmp_logger","data","yb"
2004-05-29,20.6139583333333,"21.85","19.72",0.530209671827373,2.57209053813799,48,"ybfmp_logger","data","yb"
2004-05-30,21.275,"22.35","20.37",0.556570043000841,2.61607540775953,48,"ybfmp_logger","data","yb"
2004-05-31,22.2552083333333,"23.71","21.52",0.567090332341736,2.54812412379156,48,"ybfmp_logger","data","yb"
2004-06-01,23.1704166666667,"24.39","22.52",0.640152768779365,2.76280214546292,48,"ybfmp_logger","data","yb"
2004-06-02,23.864375,"25.09","22.86",0.649680465649698,2.72238625838597,48,"ybfmp_logger","data","yb"
2004-06-03,23.7035416666667,"24.39","22.68",0.500899147208057,2.11318272286901,48,"ybfmp_logger","data","yb"
2004-06-04,23.1447916666667,"24.22","21.52",0.793805779298833,3.42973827862136,48,"ybfmp_logger","data","yb"
2004-06-05,22.8879166666667,"24.39","20.69",1.11491046932475,4.87117497656951,48,"ybfmp_logger","data","yb"
2004-06-06,23.280625,"24.39","21.52",0.902795672672252,3.87788417481168,48,"ybfmp_logger","data","yb"
2004-06-07,22.8089583333333,"23.71","20.86",0.78348713029209,3.43499742005794,48,"ybfmp_logger","data","yb"
2004-06-08,22.2341666666667,"23.36","20.53",0.687176874419962,3.09063471872851,48,"ybfmp_logger","data","yb"
2004-06-09,22.1289583333333,"23.19","21.18",0.578369827879548,2.61363331778856,48,"ybfmp_logger","data","yb"
2004-06-10,21.9129166666667,"22.86","21.18",0.557929143420572,2.54611995248117,48,"ybfmp_logger","data","yb"
2004-06-11,22.1733333333333,"23.36","21.52",0.496259769541364,2.23809276702359,48,"ybfmp_logger","data","yb"
2004-06-12,22.3802083333333,"23.71","21.68",0.523269141046585,2.33808878475551,48,"ybfmp_logger","data","yb"
2004-06-13,22.8316666666667,"23.71","22.02",0.485839187707267,2.12791818836674,48,"ybfmp_logger","data","yb"
2004-06-14,23.3466666666667,"24.22","22.68",0.519493752479516,2.22513029331603,48,"ybfmp_logger","data","yb"
2004-06-15,23.943125,"24.91","23.02",0.638399448921268,2.66631631802978,48,"ybfmp_logger","data","yb"
2004-06-16,24.4316666666667,"25.43","23.36",0.626708162199421,2.56514699037897,48,"ybfmp_logger","data","yb"
2004-06-17,23.3533333333333,"24.57","22.02",0.721830808647052,3.09091125598224,48,"ybfmp_logger","data","yb"
2004-06-18,22.7670833333333,"23.71","21.18",0.817036571314435,3.5886747518432,48,"ybfmp_logger","data","yb"
2004-06-19,22.3870833333333,"23.53","20.37",0.974570190770058,4.35327003638285,48,"ybfmp_logger","data","yb"
2004-06-20,22.4089583333333,"23.71","20.37",1.000109014448,4.46298752298688,48,"ybfmp_logger","data","yb"
2004-06-21,22.72875,"24.05","20.86",0.860642078470512,3.78657901763411,48,"ybfmp_logger","data","yb"
2004-06-22,22.9475,"23.88","21.18",0.679328517024387,2.9603595904756,48,"ybfmp_logger","data","yb"
2004-06-23,22.9679166666667,"23.71","21.68",0.475510736990142,2.07032594157854,48,"ybfmp_logger","data","yb"
2004-06-24,22.8554166666667,"23.71","21.85",0.445416173231155,1.94884293612888,48,"ybfmp_logger","data","yb"
2004-06-25,23.149375,"24.22","22.35",0.594701449325447,2.56897410545834,48,"ybfmp_logger","data","yb"
2004-06-26,23.4975,"24.57","22.52",0.573624163412826,2.44121359043654,48,"ybfmp_logger","data","yb"
2004-06-27,23.625,"25.09","22.86",0.577315872829837,2.4436650701792,48,"ybfmp_logger","data","yb"
2004-06-28,23.70875,"24.22","23.19",0.359560162752074,1.51657157274033,48,"ybfmp_logger","data","yb"
2004-06-29,22.805625,"23.36","22.35",0.252299267166526,1.10630279664129,48,"ybfmp_logger","data","yb"
2004-06-30,21.5370833333333,"22.35","21.02",0.359425618678356,1.66886858872885,24,"ybfmp_logger","data","yb"
2004-12-17,11.3371428571429,"11.47","11.01",0.177373697518625,1.56453614242739,21,"ybfmp_logger","data","yb"
2004-12-18,10.9260416666667,"11.31","10.39",0.236631858642962,2.16576017062869,48,"ybfmp_logger","data","yb"
2004-12-19,10.5366666666667,"10.85","10.23",0.179150873458638,1.70026137417246,48,"ybfmp_logger","data","yb"
2004-12-20,10.1479166666667,"10.39","9.77",0.192585524890017,1.89778386259922,48,"ybfmp_logger","data","yb"
2004-12-21,9.71625,"10.08","9.31",0.21625069179572,2.22566002105463,48,"ybfmp_logger","data","yb"
2004-12-22,9.359375,"9.61","8.99",0.202499343313881,2.16359899367085,48,"ybfmp_logger","data","yb"
2004-12-23,8.94125,"9.15","8.68",0.148074521203978,1.65608299962508,48,"ybfmp_logger","data","yb"
2004-12-24,8.59333333333333,"8.84","8.38",0.13580858452692,1.58039469969263,48,"ybfmp_logger","data","yb"
2004-12-25,8.25625,"8.38","7.92",0.139247598245073,1.68657196966024,48,"ybfmp_logger","data","yb"
2004-12-26,7.95791666666667,"8.07","7.76",0.134385256494604,1.68869896637023,48,"ybfmp_logger","data","yb"
2004-12-27,8.034375,"8.22","7.76",0.151459653359384,1.88514543271112,48,"ybfmp_logger","data","yb"
2004-12-28,8.27083333333333,"8.38","8.07",0.0981061807178094,1.18617044696596,48,"ybfmp_logger","data","yb"
2004-12-29,8.49020833333333,"9.46","8.07",0.474980356070103,5.5944487746583,48,"ybfmp_logger","data","yb"
2004-12-30,9.33895833333333,"9.61","8.99",0.226323432501566,2.42343336829927,48,"ybfmp_logger","data","yb"
2004-12-31,9.57895833333333,"9.92","9.31",0.216836437851533,2.26367450724756,48,"ybfmp_logger","data","yb"
2005-01-01,9.36541666666667,"9.61","8.99",0.198665316050433,2.12126510887146,48,"ybfmp_logger","data","yb"
2005-01-02,8.905625,"9.31","8.68",0.201620100420611,2.26396351093394,48,"ybfmp_logger","data","yb"
2005-01-03,8.65895833333333,"8.84","8.53",0.083621222576857,0.965719193438668,48,"ybfmp_logger","data","yb"
2005-01-04,8.50270833333333,"8.84","8.38",0.142630896705571,1.67747605955637,48,"ybfmp_logger","data","yb"
2005-01-05,8.22,"8.53","8.07",0.133448531795213,1.62346145736269,48,"ybfmp_logger","data","yb"
2005-01-06,8.301875,"8.68","8.07",0.233863537678106,2.81699661435647,48,"ybfmp_logger","data","yb"
2005-01-07,8.545625,"8.68","8.38",0.116763194616374,1.36635055500767,48,"ybfmp_logger","data","yb"
2005-01-08,8.514375,"8.68","8.38",0.112588617579712,1.32233566855714,48,"ybfmp_logger","data","yb"
2005-01-09,8.45958333333333,"8.84","8.22",0.181318555144575,2.14335089566556,48,"ybfmp_logger","data","yb"
2005-01-10,8.58854166666667,"8.99","8.38",0.200774983430783,2.337707508715,48,"ybfmp_logger","data","yb"
2005-01-11,8.698125,"8.99","8.53",0.124450387448856,1.43077257970948,48,"ybfmp_logger","data","yb"
2005-01-12,8.06916666666667,"8.53","7.76",0.205165561928455,2.5425867428911,48,"ybfmp_logger","data","yb"
2005-01-13,7.74333333333333,"8.07","7.61",0.136963006860345,1.76878614111509,48,"ybfmp_logger","data","yb"
2005-01-14,7.49125,"7.76","7.3",0.162239971987912,2.16572630719722,48,"ybfmp_logger","data","yb"
2005-01-15,7.4975,"7.61","7.46",0.0656392461740527,0.875481776246118,48,"ybfmp_logger","data","yb"
2005-01-16,7.68916666666667,"8.22","7.3",0.37721168126434,4.90575503974431,48,"ybfmp_logger","data","yb"
2005-01-17,8.1075,"8.22","8.07",0.0656392461740527,0.809611423670092,48,"ybfmp_logger","data","yb"
2005-01-18,8.10125,"8.22","7.92",0.0689009464777657,0.850497719213278,48,"ybfmp_logger","data","yb"
2005-01-19,8.27,"8.38","8.22",0.0749467896350188,0.906248967775317,48,"ybfmp_logger","data","yb"
2005-01-20,8.42375,"8.53","8.38",0.0689009464777649,0.817936744060127,48,"ybfmp_logger","data","yb"
2005-01-21,8.464375,"8.53","8.38",0.0751992035381084,0.888420037369662,48,"ybfmp_logger","data","yb"
2005-01-23,8.501875,"8.53","8.38",0.0591664169408369,0.695921981219871,48,"ybfmp_logger","data","yb"
2005-01-24,8.55755102040816,"8.68","8.38",0.10461298939912,1.22246410391989,49,"ybfmp_logger","data","yb"
