"date","mean","max","min","sd","cv","n","method","category","site"
2012-04-02,15.2,15.2,15.2,NA,NA,1,"WQ_w_fish","data","PCS"
2012-04-03,14.7333333333333,15.2,14.4,0.416333199893226,2.82579094950153,3,"WQ_w_fish","data","PCS,STTD"
2012-04-04,15.4,15.8,15,0.4,2.5974025974026,3,"WQ_w_fish","data","PCS,STTD"
2012-04-05,15.2666666666667,16.1,14.7,0.7371114795832,4.82824113264105,3,"WQ_w_fish","data","PCS,STTD"
2012-04-06,15,15,15,NA,NA,1,"WQ_w_fish","data","STTD"
2012-04-09,16.3333333333333,16.9,16,0.493288286231624,3.02013236468341,3,"WQ_w_fish","data","PCS,STTD"
2012-04-10,16.4333333333333,16.6,16.2,0.208166599946614,1.26673387391449,3,"WQ_w_fish","data","PCS,STTD"
2012-04-11,15.9538461538462,16.6,15.4,0.375533808099406,2.35387632849194,13,"WQ_w_fish","data","AL1,LIS,AL2,AL3,AL4,BL5,BL4,BL3,BL2,BL1,PCS,STTD"
2012-04-12,15.5666666666667,15.8,15.3,0.251661147842358,1.61666690262757,3,"WQ_w_fish","data","PCS,STTD"
2012-04-13,15.2,15.6,14.8,0.565685424949237,3.72161463782393,2,"WQ_w_fish","data","PCS,STTD"
2012-04-16,16.7,17.2,16.2,0.5,2.9940119760479,3,"WQ_w_fish","data","PCS,STTD"
2012-04-17,17.5,18.4,17,0.781024967590664,4.4629998148038,3,"WQ_w_fish","data","PCS,STTD"
2012-04-23,23,23.3,22.6,0.360555127546399,1.56763098933217,3,"WQ_w_fish","data","PCS,STTD"
2012-04-24,22.6571428571429,23.9,20.5,1.05649916052521,4.66298494557155,7,"WQ_w_fish","data","BL5,BL4,BL3,BL2,BL1,PCS,STTD"
2012-04-25,22.5428571428571,22.8,22.3,0.207019667802706,0.918338196843437,7,"WQ_w_fish","data","AL4,AL3,AL2,AL1,YB,PCS,STTD"
2012-04-26,21.75,21.9,21.6,0.212132034355962,0.975319698188332,2,"WQ_w_fish","data","PCS,STTD"
2012-04-27,20.8,20.8,20.8,0,0,2,"WQ_w_fish","data","PCS,STTD"
2012-04-30,21.7,22.1,21.3,0.565685424949239,2.60684527626377,2,"WQ_w_fish","data","PCS,STTD"
2012-05-01,22.05,22.8,21.3,1.06066017177982,4.81025021215338,2,"WQ_w_fish","data","PCS,STTD"
2012-05-02,21,21.7,20.3,0.989949493661165,4.71404520791031,2,"WQ_w_fish","data","PCS,STTD"
2012-05-03,19.3,19.3,19.3,0,0,2,"WQ_w_fish","data","PCS,STTD"
2012-05-04,19.275,19.5,19.05,0.318198051533946,1.65083295218649,2,"WQ_w_fish","data","PCS,STTD"
2012-05-07,19.8916666666667,23,18.3,1.21913406924254,6.12886838328886,12,"WQ_w_fish","data","LIS,AL4,AL3,AL2,AL1,BL5,BL3,BL2,BL1,YB,PCS,STTD"
2012-05-08,20.25,20.3,20.2,0.0707106781186558,0.349188533919288,2,"WQ_w_fish","data","PCS,STTD"
2012-05-09,21.75,21.9,21.6,0.212132034355962,0.975319698188332,2,"WQ_w_fish","data","PCS,STTD"
2012-05-10,21.2,22,20.4,1.13137084989848,5.33665495235131,2,"WQ_w_fish","data","PCS,STTD"
2012-05-11,21.65,22,21.3,0.494974746830583,2.28625749113433,2,"WQ_w_fish","data","PCS,STTD"
2012-05-14,20.9,20.9,20.9,0,0,2,"WQ_w_fish","data","PCS,STTD"
2012-05-15,21.3,21.8,20.8,0.707106781186548,3.31975014641572,2,"WQ_w_fish","data","PCS,STTD"
2012-05-16,21.95,23.1,20.8,1.62634559672906,7.40931934728501,2,"WQ_w_fish","data","PCS,STTD"
2012-05-17,20.9,21.3,20.5,0.565685424949239,2.70662882750832,2,"WQ_w_fish","data","PCS,STTD"
2012-05-18,20.7,21.2,20.2,0.707106781186548,3.41597478834081,2,"WQ_w_fish","data","PCS,STTD"
2012-05-21,21.85,22.1,21.6,0.353553390593274,1.61809332079302,2,"WQ_w_fish","data","PCS,STTD"
2012-05-22,23.5,24.8,22.2,1.83847763108502,7.82330906844691,2,"WQ_w_fish","data","PCS,STTD"
2012-05-23,22.5916666666667,26.8,20.2,1.5240247751108,6.74595990458486,12,"WQ_w_fish","data","AL1,AL2,AL3,AL4,BL1,BL2,BL3,BL4,BL5,YB,PCS,STTD"
2012-05-24,23.2,23.9,22.5,0.989949493661165,4.26702367957399,2,"WQ_w_fish","data","PCS,STTD"
2012-05-25,21.55,22.7,20.4,1.62634559672906,7.54684731660817,2,"WQ_w_fish","data","PCS,STTD"
2012-05-29,20.3,20.6,20,0.42426406871193,2.08997078183216,2,"WQ_w_fish","data","PCS,STTD"
2012-05-30,23.7,23.7,23.7,NA,NA,1,"WQ_w_fish","data","PCS,STTD"
2012-05-31,25.5,25.5,25.5,NA,NA,1,"WQ_w_fish","data","PCS"
2012-06-01,23.7,23.7,23.7,NA,NA,1,"WQ_w_fish","data","PCS"
2012-06-04,22.15,22.3,22,0.212132034355965,0.957706701381331,2,"WQ_w_fish","data","PCS,STTD"
2012-06-05,21.2,21.2,21.2,NA,NA,1,"WQ_w_fish","data","PCS"
2012-06-06,22.1,25.6,19.5,3.14801524773944,14.2444128856988,3,"WQ_w_fish","data","YB,PCS,STTD"
2012-06-07,21.5909090909091,24,19.5,1.48892884010925,6.89609146997971,11,"WQ_w_fish","data","AL1,AL2,AL3,AL4,BL5,BL4,BL3,BL2,BL1,PCS,STTD"
2012-06-08,21,22.1,19.9,1.55563491861041,7.40778532671622,2,"WQ_w_fish","data","PCS,STTD"
2012-06-11,21.45,21.6,21.3,0.212132034355965,0.988960533128041,2,"WQ_w_fish","data","PCS,STTD"
2012-06-12,22.8,22.8,22.8,NA,NA,1,"WQ_w_fish","data","PCS"
2012-06-13,24.3,25.6,23,1.83847763108502,7.56575156825113,2,"WQ_w_fish","data","PCS,STTD"
2012-06-14,23.8,24.4,23.2,0.848528137423857,3.56524427489015,2,"WQ_w_fish","data","PCS,STTD"
2012-06-15,23.15,23.4,22.9,0.353553390593274,1.52722846908542,2,"WQ_w_fish","data","PCS,STTD"
2012-06-18,23.85,24.1,23.6,0.353553390593274,1.48240415343092,2,"WQ_w_fish","data","PCS,STTD"
2012-06-19,23.35,24.1,22.6,1.06066017177982,4.54244184916412,2,"WQ_w_fish","data","PCS,STTD"
2012-06-20,23.8818181818182,25.5,22.1,1.029386401521,4.31033514150402,11,"WQ_w_fish","data","AL1,AL2,AL3,AL4,BL5,BL4,BL3,BL2,BL1,PCS,STTD"
2012-06-21,22.8666666666667,23.5,22.5,0.55075705472861,2.40855854837584,3,"WQ_w_fish","data","YB,PCS,STTD"
2012-06-22,21.45,22.4,20.5,1.34350288425444,6.26341670981091,2,"WQ_w_fish","data","PCS,STTD"
2012-06-25,21,21.7,20.3,0.989949493661165,4.71404520791031,2,"WQ_w_fish","data","PCS,STTD"
2012-06-26,21.7,22.9,20.5,1.69705627484771,7.82053582879131,2,"WQ_w_fish","data","PCS,STTD"
2012-06-27,23.35,25,21.7,2.33345237791561,9.99337206816106,2,"WQ_w_fish","data","PCS,STTD"
2012-06-28,21.9,21.9,21.9,NA,NA,1,"WQ_w_fish","data","PCS"
2012-06-29,22.45,23.2,21.7,1.06066017177982,4.72454419501034,2,"WQ_w_fish","data","PCS,STTD"
2012-07-03,24.01,29,21.9,2.04474937339518,8.51624062222068,10,"WQ_w_fish","data","AL1,AL2,AL3,AL4,BL5,BL4,BL3,BL2,BL1,YB"
2012-07-19,22.2444444444444,24.1,20.6,1.29625529035672,5.82732148512011,9,"WQ_w_fish","data","AL1,AL2,AL3,AL4,BL5,BL4,BL3,BL2,BL1"
2012-07-20,21,21,21,NA,NA,1,"WQ_w_fish","data","YB"
2012-08-01,23.85,25.8,22.4,1.12768198826915,4.72822636590839,10,"WQ_w_fish","data","YB,AL1,AL2,AL3,AL4,BL5,BL4,BL3,BL2,BL1"
2012-08-16,23.775,25.8,21.5,1.19373363863133,5.02096167668279,8,"WQ_w_fish","data","AL1,AL2,AL4,BL5,BL4,BL3,BL2,BL1"
2012-08-29,22.3555555555556,23.9,20.3,1.23805402861821,5.53801503855064,9,"WQ_w_fish","data","YB,BL5,BL4,BL3,BL2,BL1,AL4,AL3,AL2,AL1"
2012-09-13,21.8777777777778,22.5,21,0.533333333333333,2.43778567800914,9,"WQ_w_fish","data","YB,BL5,BL4,BL3,BL2,BL1,AL4,AL2,AL1"
2012-09-25,20.7,20.7,20.7,NA,NA,1,"WQ_w_fish","data","PCS"
2012-09-26,20.5,20.5,20.5,NA,NA,1,"WQ_w_fish","data","PCS"
2012-09-27,20.9555555555556,22,20.1,0.698410894658566,3.33281975181712,9,"WQ_w_fish","data","BL4,BL3,BL2,BL1,AL4,AL3,AL2,AL1,PCS"
2012-09-28,21.3,21.7,20.9,0.565685424949239,2.65580011713258,2,"WQ_w_fish","data","YB,PCS"
2012-10-01,21.5,21.5,21.5,NA,NA,1,"WQ_w_fish","data","PCS"
2012-10-02,21.8,21.8,21.8,NA,NA,1,"WQ_w_fish","data","PCS"
2012-10-03,23.5,23.5,23.5,NA,NA,1,"WQ_w_fish","data","PCS"
2012-10-04,20.9,20.9,20.9,NA,NA,1,"WQ_w_fish","data","PCS"
2012-10-05,20.2,20.2,20.2,NA,NA,1,"WQ_w_fish","data","PCS"
2012-10-08,18.9,18.9,18.9,NA,NA,1,"WQ_w_fish","data","PCS"
2012-10-09,18.7,18.7,18.7,NA,NA,1,"WQ_w_fish","data","PCS"
2012-10-10,18.6555555555556,19.4,17.4,0.628711203795334,3.37010174756284,9,"WQ_w_fish","data","AL1,AL2,AL3,AL4,BL1,BL2,BL3,BL4,PCS"
2012-10-11,17.75,18.1,17.4,0.494974746830585,2.78859012298921,2,"WQ_w_fish","data","YB,PCS"
2012-10-12,17.5,17.5,17.5,NA,NA,1,"WQ_w_fish","data","PCS"
2012-10-22,16.8,16.8,16.8,NA,NA,1,"WQ_w_fish","data","PCS"
2012-10-23,16.6,16.6,16.6,NA,NA,1,"WQ_w_fish","data","PCS"
2012-10-24,15.95,16,15.9,0.0707106781186545,0.443327135540154,2,"WQ_w_fish","data","YB,PCS"
2012-10-25,15.9888888888889,16.6,15.5,0.38873012632302,2.43125165872633,9,"WQ_w_fish","data","AL1,AL2,AL3,AL4,BL4,BL3,BL2,BL1,PCS"
2012-10-26,14.8,14.8,14.8,NA,NA,1,"WQ_w_fish","data","PCS"
2012-10-29,16.4,16.4,16.4,NA,NA,1,"WQ_w_fish","data","PCS"
2012-10-30,17.1,17.1,17.1,NA,NA,1,"WQ_w_fish","data","PCS"
2012-10-31,16.7,16.7,16.7,NA,NA,1,"WQ_w_fish","data","PCS"
2012-11-01,16.6,16.6,16.6,NA,NA,1,"WQ_w_fish","data","PCS"
2012-11-02,16.7,16.7,16.7,NA,NA,1,"WQ_w_fish","data","PCS"
2012-11-05,17.1,17.1,17.1,NA,NA,1,"WQ_w_fish","data","PCS"
2012-11-06,17.3,17.3,17.3,NA,NA,1,"WQ_w_fish","data","PCS"
2012-11-07,17.7,17.7,17.7,NA,NA,1,"WQ_w_fish","data","PCS"
2012-11-08,15.5666666666667,16.2,14.3,0.691857403419712,4.44448010762128,6,"WQ_w_fish","data","YB,AL1,AL2,AL4,AL3,PCS"
2012-11-09,14.9,15.2,14.7,0.212132034355964,1.42370492856352,5,"WQ_w_fish","data","BL4,BL3,BL2,BL1,PCS"
2012-11-13,12.7,12.7,12.7,NA,NA,1,"WQ_w_fish","data","PCS"
2012-11-14,12.7,12.7,12.7,NA,NA,1,"WQ_w_fish","data","PCS"
2012-11-15,12.8,12.8,12.8,NA,NA,1,"WQ_w_fish","data","PCS"
2012-11-16,12.2,12.2,12.2,NA,NA,1,"WQ_w_fish","data","PCS"
2012-11-18,13,13,13,NA,NA,1,"WQ_w_fish","data","PCS"
2012-11-19,13.9,13.9,13.9,NA,NA,1,"WQ_w_fish","data","PCS"
2012-11-20,13.8444444444444,14.3,13.3,0.367801274845232,2.65667052456427,9,"WQ_w_fish","data","BL4,BL3,BL2,BL1,AL4,AL3,AL2,AL1,PCS"
2012-11-21,14.3,14.3,14.3,NA,NA,1,"WQ_w_fish","data","PCS"
2012-11-26,12.9,12.9,12.9,NA,NA,1,"WQ_w_fish","data","PCS"
2012-11-27,12.6,12.6,12.6,NA,NA,1,"WQ_w_fish","data","PCS"
2012-11-28,12.1,12.1,12.1,NA,NA,1,"WQ_w_fish","data","PCS"
2012-11-29,12.5,12.5,12.5,NA,NA,1,"WQ_w_fish","data","PCS"
2012-11-30,13,13,13,NA,NA,1,"WQ_w_fish","data","PCS"
2012-12-04,13.5,13.5,13.5,NA,NA,1,"WQ_w_fish","data","PCS"
2012-12-05,13.6,13.6,13.6,NA,NA,1,"WQ_w_fish","data","PCS"
2012-12-06,13.4,13.4,13.4,NA,NA,1,"WQ_w_fish","data","PCS"
2012-12-07,12.9,12.9,12.9,NA,NA,1,"WQ_w_fish","data","PCS"
2012-12-10,11.5,11.5,11.5,NA,NA,1,"WQ_w_fish","data","PCS"
2012-12-11,11.2,11.2,11.2,NA,NA,1,"WQ_w_fish","data","PCS"
2012-12-12,11,11,11,NA,NA,1,"WQ_w_fish","data","PCS"
2012-12-13,10.5,10.5,10.5,NA,NA,1,"WQ_w_fish","data","PCS"
2012-12-14,9.7,9.7,9.7,NA,NA,1,"WQ_w_fish","data","PCS"
2012-12-17,9,9,9,NA,NA,1,"WQ_w_fish","data","PCS"
2012-12-18,9.2,9.2,9.2,NA,NA,1,"WQ_w_fish","data","PCS"
2012-12-19,8.2,8.2,8.2,NA,NA,1,"WQ_w_fish","data","PCS"
2012-12-20,7.3,7.3,7.3,NA,NA,1,"WQ_w_fish","data","PCS"
2012-12-21,7.4,7.4,7.4,NA,NA,1,"WQ_w_fish","data","PCS"
2012-12-26,8.1,8.1,8.1,0,0,2,"WQ_w_fish","data","STTD"
2012-12-27,8.06666666666667,8.2,8,0.115470053837925,1.43144694840403,3,"WQ_w_fish","data","STTD"
2012-12-28,7.30909090909091,7.8,6.9,0.287939387561151,3.93946923280182,11,"WQ_w_fish","data","FW1,RD22,YBI80,LIHF,BL3"
2012-12-31,6.2,6.2,6.2,0,0,3,"WQ_w_fish","data","STTD"
2013-01-02,6.3625,6.8,6.1,0.238671920665766,3.75122861557196,8,"WQ_w_fish","data","RD22,LIHF,BL1,BL5,STTD"
2013-01-03,6.26666666666667,6.6,6.1,0.288675134594813,4.60651810523638,3,"WQ_w_fish","data","STTD"
2013-01-07,7,7.1,6.9,0.141421356237309,2.02030508910441,2,"WQ_w_fish","data","PCS,STTD"
2013-01-08,7.45,7.6,7.3,0.212132034355964,2.84740985712704,2,"WQ_w_fish","data","PCS,STTD"
2013-01-09,8.05,8.2,7.9,0.212132034355964,2.63518055100576,2,"WQ_w_fish","data","PCS,STTD"
2013-01-10,7.6,7.6,7.6,0,0,2,"WQ_w_fish","data","PCS,STTD"
2013-01-11,7.1,7.1,7.1,NA,NA,1,"WQ_w_fish","data","PCS"
2013-01-14,5.05,5.1,5,0.0707106781186545,1.40021144789415,2,"WQ_w_fish","data","PCS,STTD"
2013-01-15,5.1,5.1,5.1,NA,NA,1,"WQ_w_fish","data","PCS"
2013-01-16,5.1,5.1,5.1,NA,NA,1,"WQ_w_fish","data","PCS"
2013-01-17,5.74,6.5,5.3,0.42478752858864,7.40047959213658,10,"WQ_w_fish","data","AL1,AL2,AL3,AL4,BL5,BL4,BL3,BL2,BL1,PCS"
2013-01-18,5.85,6.3,5.4,0.636396103067892,10.8785658644084,2,"WQ_w_fish","data","PCS,STTD"
2013-01-22,7.4,7.5,7.3,0.14142135623731,1.91109940861229,2,"WQ_w_fish","data","PCS,STTD"
2013-01-23,8.1,8.1,8.1,NA,NA,1,"WQ_w_fish","data","PCS"
2013-01-24,8.6,8.9,8.3,0.424264068711928,4.9333031245573,2,"WQ_w_fish","data","PCS,STTD"
2013-01-25,10.02,10.02,10.02,NA,NA,1,"WQ_w_fish","data","PCS"
2013-01-28,10.55,10.6,10.5,0.0707106781186545,0.670243394489616,2,"WQ_w_fish","data","PCS,STTD"
2013-01-29,10.6,10.6,10.6,NA,NA,1,"WQ_w_fish","data","PCS"
2013-01-30,10.8,10.8,10.8,NA,NA,1,"WQ_w_fish","data","PCS"
2013-01-31,10.75,10.8,10.7,0.0707106781186558,0.657773749940984,2,"WQ_w_fish","data","PCS,STTD"
2013-02-01,10.9533333333333,11.6,9.88,0.480208288141718,4.38412922831758,9,"WQ_w_fish","data","BL5,BL4,BL3,BL2,BL1,AL4,AL3,PCS,STTD"
2013-02-04,11,11.1,10.9,0.141421356237309,1.28564869306645,2,"WQ_w_fish","data","PCS,STTD"
2013-02-05,11.4,11.4,11.4,NA,NA,1,"WQ_w_fish","data","PCS"
2013-02-06,11,11.1,10.9,0.141421356237309,1.28564869306645,2,"WQ_w_fish","data","PCS,STTD"
2013-02-07,11.5,11.5,11.5,NA,NA,1,"WQ_w_fish","data","PCS"
2013-02-08,10.9,11.1,10.7,0.282842712474619,2.59488727040935,2,"WQ_w_fish","data","PCS,STTD"
2013-02-11,9.55,9.8,9.3,0.353553390593274,3.70212974443219,2,"WQ_w_fish","data","PCS,STTD"
2013-02-12,9.93636363636364,11.1,9.4,0.516280403022868,5.19586864890352,11,"WQ_w_fish","data","AL1,AL2,AL3,AL4,BL5,BL4,BL3,BL2,BL1,YB,PCS"
2013-02-13,10.35,10.5,10.2,0.212132034355965,2.04958487300449,2,"WQ_w_fish","data","PCS,STTD"
2013-02-14,10.65,10.7,10.6,0.0707106781186545,0.663950029283141,2,"WQ_w_fish","data","PCS,STTD"
2013-02-15,11,11.2,10.8,0.282842712474618,2.57129738613289,2,"WQ_w_fish","data","PCS,STTD"
2013-02-19,11.4,11.4,11.4,0,0,2,"WQ_w_fish","data","PCS,STTD"
2013-02-20,10.65,10.8,10.5,0.212132034355965,1.99185008784943,2,"WQ_w_fish","data","PCS,STTD"
2013-02-21,10.75,10.9,10.6,0.212132034355965,1.97332124982293,2,"WQ_w_fish","data","PCS,STTD"
2013-02-22,10.9,11.3,10.5,0.565685424949239,5.1897745408187,2,"WQ_w_fish","data","PCS,STTD"
2013-02-25,10.6,10.7,10.5,0.141421356237309,1.33416373808782,2,"WQ_w_fish","data","PCS,STTD"
2013-02-26,10.8333333333333,11.3,10.4,0.45092497528229,4.16238438722113,3,"WQ_w_fish","data","RD22,PCS,STTD"
2013-02-27,10.95,11.8,10.1,1.20208152801713,10.9779134978733,2,"WQ_w_fish","data","PCS,STTD"
2013-02-28,11.7,12.7,11,0.614636297152859,5.25330168506717,10,"WQ_w_fish","data","AL1,AL2,AL3,AL4,BL5,BL4,BL2,BL3,BL1,PCS"
2013-03-01,13.6,15.5,12.1,1.73493515728975,12.7568761565423,3,"WQ_w_fish","data","YB,PCS,STTD"
2013-03-04,13.85,14.2,13.5,0.494974746830583,3.57382488686341,2,"WQ_w_fish","data","PCS,STTD"
2013-03-05,14.4333333333333,14.8,13.9,0.472581562625261,3.27423715444753,3,"WQ_w_fish","data","RD22,PCS,STTD"
2013-03-06,14.1,14.1,14.1,NA,NA,1,"WQ_w_fish","data","PCS"
2013-03-07,13.7,14.1,13.3,0.565685424949237,4.12909069306013,2,"WQ_w_fish","data","PCS,STTD"
2013-03-08,13.85,14.3,13.4,0.636396103067893,4.59491771168154,2,"WQ_w_fish","data","PCS,STTD"
2013-03-11,13.8,13.9,13.7,0.14142135623731,1.02479243650225,2,"WQ_w_fish","data","PCS,STTD"
2013-03-12,14.9,15.4,14.4,0.5,3.35570469798658,3,"WQ_w_fish","data","RD22,PCS,STTD"
2013-03-13,15.9,16.6,15.2,0.989949493661168,6.22609744440986,2,"WQ_w_fish","data","PCS,STTD"
2013-03-14,16.9,17.8,14.5,0.944457516249408,5.5885060133101,11,"WQ_w_fish","data","BL5,BL3,BL4,BL2,BL1,AL4,AL3,AL2,AL1,PCS,STTD"
2013-03-15,17.4333333333333,18.3,16.8,0.776745346515403,4.45551824005011,3,"WQ_w_fish","data","YB,PCS,STTD"
2013-03-18,17.7,17.9,17.5,0.282842712474618,1.59798142641027,2,"WQ_w_fish","data","PCS,STTD"
2013-03-19,17.5,18.1,17.1,0.529150262212918,3.02371578407382,3,"WQ_w_fish","data","RD22,PCS,STTD"
2013-03-20,16.75,16.8,16.7,0.0707106781186558,0.42215330220093,2,"WQ_w_fish","data","PCS,STTD"
2013-03-21,16.6,16.6,16.6,NA,NA,1,"WQ_w_fish","data","STTD"
2013-03-22,15.6333333333333,17,14.7,1.20968315410827,7.73784533544736,3,"WQ_w_fish","data","PCS,STTD"
2013-03-25,14.25,14.3,14.2,0.0707106781186558,0.496215285043198,2,"WQ_w_fish","data","PCS,STTD"
2013-03-26,15.6,16.2,15,0.848528137423857,5.43928293220421,2,"WQ_w_fish","data","PCS,STTD"
2013-03-27,15.45,16,14.9,0.777817459305202,5.03441721233141,2,"WQ_w_fish","data","PCS,STTD"
2013-03-28,17.4,17.4,17.4,NA,NA,1,"WQ_w_fish","data","PCS"
2013-03-29,17.275,18.4,16.2,0.741160024433442,4.29036193593889,12,"WQ_w_fish","data","YB,AL1,AL2,AL3,AL4,BL5,BL4,BL3,BL2,BL1,PCS,STTD"
2013-04-02,18.5,18.5,18.5,0,0,2,"WQ_w_fish","data","PCS,STTD"
2013-04-03,18.5,18.5,18.5,0,0,2,"WQ_w_fish","data","PCS,STTD"
2013-04-04,18.5,18.6,18.4,0.141421356237312,0.764439763444927,2,"WQ_w_fish","data","PCS,STTD"
2013-04-09,16.15,16.2,16.1,0.0707106781186532,0.437837016214571,2,"WQ_w_fish","data","PCS,STTD"
2013-04-10,16.5272727272727,17.7,15.1,0.755103845958831,4.56883515156608,11,"WQ_w_fish","data","AL1,AL2,AL3,AL4,BL5,BL4,BL3,BL2,BL1,PCS,STTD"
2013-04-11,17.9666666666667,19,16.9,1.05039675043925,5.84636410263033,3,"WQ_w_fish","data","YB,PCS,STTD"
2013-04-12,18.2,18.5,17.9,0.42426406871193,2.33112125665895,2,"WQ_w_fish","data","PCS,STTD"
2013-04-15,18.85,18.9,18.8,0.0707106781186532,0.375122960841662,2,"WQ_w_fish","data","PCS,STTD"
2013-04-16,17.6,17.6,17.6,0,0,2,"WQ_w_fish","data","PCS,STTD"
2013-04-17,16.65,17.1,16.2,0.636396103067894,3.82219881722459,2,"WQ_w_fish","data","PCS,STTD"
2013-04-18,16.4,16.5,16.3,0.141421356237309,0.862325342910421,2,"WQ_w_fish","data","PCS,STTD"
2013-04-19,17.1,17.5,16.7,0.565685424949239,3.30810190028794,2,"WQ_w_fish","data","PCS,STTD"
2013-04-29,21.55,21.6,21.5,0.0707106781186558,0.328123796374273,2,"WQ_w_fish","data","PCS,STTD"
2013-04-30,21.95,22.1,21.8,0.212132034355965,0.966432958341525,2,"WQ_w_fish","data","PCS,STTD"
2013-05-01,20.15,20.3,20,0.212132034355965,1.05276443849114,2,"WQ_w_fish","data","PCS,STTD"
2013-05-02,19.45,19.7,19.2,0.353553390593274,1.81775522155925,2,"WQ_w_fish","data","PCS,STTD"
2013-05-03,20.25,20.4,20.1,0.212132034355962,1.04756560175784,2,"WQ_w_fish","data","PCS,STTD"
2013-05-06,20.2,20.5,19.9,0.42426406871193,2.10031717184124,2,"WQ_w_fish","data","PCS,STTD"
2013-05-07,20.95,21.4,20.5,0.636396103067892,3.03769022944101,2,"WQ_w_fish","data","PCS,STTD"
2013-05-08,21.0272727272727,22.4,19.3,0.984978080051438,4.6842883184461,11,"WQ_w_fish","data","AL1,AL2,AL3,AL4,BL5,BL4,BL3,BL2,BL1,PCS,STTD"
2013-05-09,21.5666666666667,23.1,20.6,1.34288247189891,6.22665752039681,3,"WQ_w_fish","data","YB,PCS,STTD"
2013-05-10,21.15,22.3,20,1.62634559672906,7.6895772894991,2,"WQ_w_fish","data","PCS,STTD"
2013-05-13,22.7,23.7,21.7,1.4142135623731,6.23001569327355,2,"WQ_w_fish","data","PCS,STTD"
2013-05-14,22.95,24.1,21.8,1.62634559672906,7.08647318836192,2,"WQ_w_fish","data","PCS,STTD"
2013-05-15,22.9,22.9,22.9,NA,NA,1,"WQ_w_fish","data","STTD"
2013-05-16,19.6,19.6,19.6,NA,NA,1,"WQ_w_fish","data","STTD"
2013-05-17,19.8,19.8,19.8,NA,NA,1,"WQ_w_fish","data","STTD"
2013-05-20,21.35,21.9,20.8,0.777817459305201,3.64317311149977,2,"WQ_w_fish","data","PCS,STTD"
2013-05-21,20.85,21,20.7,0.212132034355965,1.01741982904539,2,"WQ_w_fish","data","PCS,STTD"
2013-05-22,20.15,20.3,20,0.212132034355965,1.05276443849114,2,"WQ_w_fish","data","PCS,STTD"
2013-05-23,18.825,21.6,17.3,2.03531324370476,10.8117569386707,4,"WQ_w_fish","data","BL5,PCS,STTD"
2013-05-24,21.2,21.2,21.2,NA,NA,1,"WQ_w_fish","data","PCS"
2013-05-28,20.1,20.1,20.1,NA,NA,1,"WQ_w_fish","data","PCS"
2013-05-29,22.5,22.5,22.5,NA,NA,1,"WQ_w_fish","data","PCS"
2013-05-30,22.2,23.1,21.3,1.27279220613579,5.73329822583687,2,"WQ_w_fish","data","PCS,STTD"
2013-05-31,21.05,21.1,21,0.0707106781186558,0.335917710777462,2,"WQ_w_fish","data","PCS,STTD"
2013-06-03,23.6,24.5,22.7,1.27279220613579,5.39318731413469,2,"WQ_w_fish","data","PCS,STTD"
2013-06-04,23.6583333333333,26.3,19.5,1.97919098868628,8.36572450307691,12,"WQ_w_fish","data","BL5,YB,BL4,BL3,BL2,BL1,AL4,AL3,AL2,AL1,PCS,STTD"
2013-06-05,23.05,24.1,22,1.48492424049175,6.4421875943243,2,"WQ_w_fish","data","PCS,STTD"
2013-06-06,22.15,23.1,21.2,1.34350288425444,6.06547577541509,2,"WQ_w_fish","data","PCS,STTD"
2013-06-07,22.9,24.3,21.5,1.97989898732233,8.64584710621106,2,"WQ_w_fish","data","PCS,STTD"
2013-06-10,22.7,22.7,22.7,NA,NA,1,"WQ_w_fish","data","STTD"
2013-06-11,23.3333333333333,24.8,21.4,1.74737898961082,7.4887670983321,3,"WQ_w_fish","data","PCS,STTD"
2013-06-12,24.55,25.9,23.2,1.90918830920368,7.77673445704146,2,"WQ_w_fish","data","PCS,STTD"
2013-06-13,22.65,23.3,22,0.919238815542512,4.05844951674398,2,"WQ_w_fish","data","PCS,STTD"
2013-06-14,23.4,23.4,23.4,NA,NA,1,"WQ_w_fish","data","STTD"
2013-06-15,24.06,24.06,24.06,NA,NA,1,"WQ_w_fish","data","PCS"
2013-06-17,23.5,24.3,22.7,1.13137084989848,4.81434404212118,2,"WQ_w_fish","data","PCS,STTD"
2013-06-18,22.55,23.7,21.4,1.62634559672906,7.21217559525082,2,"WQ_w_fish","data","PCS,STTD"
2013-06-19,22.6272727272727,24.8,18.6,1.89266526839318,8.36453111784851,11,"WQ_w_fish","data","BL5,BL4,BL3,BL2,BL1,AL4,AL3,AL2,AL1,PCS,STTD"
2013-06-20,24.2333333333333,27.1,22.3,2.53245598842968,10.4502998147029,3,"WQ_w_fish","data","YB,PCS,STTD"
2013-06-21,24.2,25.7,22.7,2.12132034355964,8.76578654363489,2,"WQ_w_fish","data","PCS,STTD"
2013-06-24,22,22.1,21.9,0.141421356237312,0.642824346533234,2,"WQ_w_fish","data","PCS,STTD"
2013-06-25,21.65,22.3,21,0.919238815542512,4.24590676924948,2,"WQ_w_fish","data","PCS,STTD"
2013-06-26,24.5,24.5,24.5,NA,NA,1,"WQ_w_fish","data","PCS"
2013-06-27,24.45,25.4,23.5,1.34350288425444,5.49489932210405,2,"WQ_w_fish","data","PCS,STTD"
