Date,Time,Temp.C
2010/3/19,7:45,15.92
2010/3/19,8:00,15.92
2010/3/19,8:15,15.92
2010/3/19,8:30,15.92
2010/3/19,8:45,15.94
2010/3/19,9:00,15.94
2010/3/19,9:15,15.94
2010/3/19,9:30,15.94
2010/3/19,9:45,15.92
2010/3/19,10:00,15.92
2010/3/19,10:15,15.92
2010/3/19,10:30,15.94
2010/3/19,10:45,15.99
2010/3/19,11:00,16.01
2010/3/19,11:15,16.03
2010/3/19,11:30,16.06
2010/3/19,11:45,16.08
2010/3/19,12:00,16.13
2010/3/19,12:15,16.15
2010/3/19,12:30,16.2
2010/3/19,12:45,16.25
2010/3/19,13:00,16.3
2010/3/19,13:15,16.32
2010/3/19,13:30,16.34
2010/3/19,13:45,16.34
2010/3/19,14:00,16.37
2010/3/19,14:15,16.39
2010/3/19,14:30,16.39
2010/3/19,14:45,16.39
2010/3/19,15:00,16.39
2010/3/19,15:15,16.39
2010/3/19,15:30,16.39
2010/3/19,15:45,16.39
2010/3/19,16:00,16.39
2010/3/19,16:15,16.39
2010/3/19,16:30,16.42
2010/3/19,16:45,16.44
2010/3/19,17:00,16.42
2010/3/19,17:15,16.44
2010/3/19,17:30,16.42
2010/3/19,17:45,16.42
2010/3/19,18:00,16.39
2010/3/19,18:15,16.39
2010/3/19,18:30,16.42
2010/3/19,18:45,16.42
2010/3/19,19:00,16.42
2010/3/19,19:15,16.39
2010/3/19,19:30,16.42
2010/3/19,19:45,16.39
2010/3/19,20:00,16.39
2010/3/19,20:15,16.39
2010/3/19,20:30,16.37
2010/3/19,20:45,16.37
2010/3/19,21:00,16.32
2010/3/19,21:15,16.27
2010/3/19,21:30,16.25
2010/3/19,21:45,16.2
2010/3/19,22:00,16.18
2010/3/19,22:15,16.13
2010/3/19,22:30,16.11
2010/3/19,22:45,16.08
2010/3/19,23:00,16.03
2010/3/19,23:15,16.01
2010/3/19,23:30,15.99
2010/3/19,23:45,15.96
2010/3/20,0:00,15.96
2010/3/20,0:15,15.96
2010/3/20,0:30,15.96
2010/3/20,0:45,15.99
2010/3/20,1:00,15.99
2010/3/20,1:15,15.99
2010/3/20,1:30,15.99
2010/3/20,1:45,15.99
2010/3/20,2:00,16.01
2010/3/20,2:15,16.03
2010/3/20,2:30,16.03
2010/3/20,2:45,16.03
2010/3/20,3:00,16.06
2010/3/20,3:15,16.06
2010/3/20,3:30,16.01
2010/3/20,3:45,16.01
2010/3/20,4:00,15.96
2010/3/20,4:15,15.94
2010/3/20,4:30,15.92
2010/3/20,4:45,15.92
2010/3/20,5:00,15.87
2010/3/20,5:15,15.87
2010/3/20,5:30,15.82
2010/3/20,5:45,15.8
2010/3/20,6:00,15.77
2010/3/20,6:15,15.77
2010/3/20,6:30,15.77
2010/3/20,6:45,15.77
2010/3/20,7:00,15.77
2010/3/20,7:15,15.77
2010/3/20,7:30,15.77
2010/3/20,7:45,15.8
2010/3/20,8:00,15.82
2010/3/20,8:15,15.84
2010/3/20,8:30,15.87
2010/3/20,8:45,15.89
2010/3/20,9:00,15.96
2010/3/20,9:15,16.01
2010/3/20,9:30,16.03
2010/3/20,9:45,16.11
2010/3/20,10:00,16.13
2010/3/20,10:15,16.15
2010/3/20,10:30,16.18
2010/3/20,10:45,16.2
2010/3/20,11:00,16.23
2010/3/20,11:15,16.27
2010/3/20,11:30,16.3
2010/3/20,11:45,16.34
2010/3/20,12:00,16.37
2010/3/20,12:15,16.39
2010/3/20,12:30,16.42
2010/3/20,12:45,16.46
2010/3/20,13:00,16.49
2010/3/20,13:15,16.51
2010/3/20,13:30,16.53
2010/3/20,13:45,16.58
2010/3/20,14:00,16.61
2010/3/20,14:15,16.63
2010/3/20,14:30,16.65
2010/3/20,14:45,16.65
2010/3/20,15:00,16.63
2010/3/20,15:15,16.65
2010/3/20,15:30,16.65
2010/3/20,15:45,16.65
2010/3/20,16:00,16.63
2010/3/20,16:15,16.63
2010/3/20,16:30,16.61
2010/3/20,16:45,16.61
2010/3/20,17:00,16.61
2010/3/20,17:15,16.61
2010/3/20,17:30,16.61
2010/3/20,17:45,16.58
2010/3/20,18:00,16.56
2010/3/20,18:15,16.56
2010/3/20,18:30,16.53
2010/3/20,18:45,16.56
2010/3/20,19:00,16.58
2010/3/20,19:15,16.56
2010/3/20,19:30,16.58
2010/3/20,19:45,16.58
2010/3/20,20:00,16.58
2010/3/20,20:15,16.56
2010/3/20,20:30,16.53
2010/3/20,20:45,16.53
2010/3/20,21:00,16.53
2010/3/20,21:15,16.51
2010/3/20,21:30,16.51
2010/3/20,21:45,16.49
2010/3/20,22:00,16.46
2010/3/20,22:15,16.42
2010/3/20,22:30,16.37
2010/3/20,22:45,16.3
2010/3/20,23:00,16.27
2010/3/20,23:15,16.25
2010/3/20,23:30,16.2
2010/3/20,23:45,16.18
2010/3/21,0:00,16.15
2010/3/21,0:15,16.11
2010/3/21,0:30,16.08
2010/3/21,0:45,16.03
2010/3/21,1:00,16.01
2010/3/21,1:15,15.99
2010/3/21,1:30,15.99
2010/3/21,1:45,15.99
2010/3/21,2:00,15.96
2010/3/21,2:15,15.96
2010/3/21,2:30,15.96
2010/3/21,2:45,15.94
2010/3/21,3:00,15.94
2010/3/21,3:15,15.94
2010/3/21,3:30,15.92
2010/3/21,3:45,15.89
2010/3/21,4:00,15.89
2010/3/21,4:15,15.89
2010/3/21,4:30,15.87
2010/3/21,4:45,15.87
2010/3/21,5:00,15.87
2010/3/21,5:15,15.84
2010/3/21,5:30,15.82
2010/3/21,5:45,15.82
2010/3/21,6:00,15.82
2010/3/21,6:15,15.8
2010/3/21,6:30,15.8
2010/3/21,6:45,15.8
2010/3/21,7:00,15.8
2010/3/21,7:15,15.8
2010/3/21,7:30,15.77
2010/3/21,7:45,15.8
2010/3/21,8:00,15.77
2010/3/21,8:15,15.77
2010/3/21,8:30,15.77
2010/3/21,8:45,15.77
2010/3/21,9:00,15.8
2010/3/21,9:15,15.77
2010/3/21,9:30,15.75
2010/3/21,9:45,15.77
2010/3/21,10:00,15.82
2010/3/21,10:15,15.84
2010/3/21,10:30,15.92
2010/3/21,10:45,15.96
2010/3/21,11:00,16.03
2010/3/21,11:15,16.11
2010/3/21,11:30,16.18
2010/3/21,11:45,16.23
2010/3/21,12:00,16.3
2010/3/21,12:15,16.39
2010/3/21,12:30,16.46
2010/3/21,12:45,16.53
2010/3/21,13:00,16.61
2010/3/21,13:15,16.68
2010/3/21,13:30,16.75
2010/3/21,13:45,16.82
2010/3/21,14:00,16.87
2010/3/21,14:15,16.94
2010/3/21,14:30,16.99
2010/3/21,14:45,17.03
2010/3/21,15:00,17.06
2010/3/21,15:15,17.11
2010/3/21,15:30,17.13
2010/3/21,15:45,17.13
2010/3/21,16:00,17.15
2010/3/21,16:15,17.18
2010/3/21,16:30,17.18
2010/3/21,16:45,17.18
2010/3/21,17:00,17.15
2010/3/21,17:15,17.15
2010/3/21,17:30,17.15
2010/3/21,17:45,17.13
2010/3/21,18:00,17.13
2010/3/21,18:15,17.11
2010/3/21,18:30,17.08
2010/3/21,18:45,17.08
2010/3/21,19:00,17.08
2010/3/21,19:15,17.08
2010/3/21,19:30,17.06
2010/3/21,19:45,17.06
2010/3/21,20:00,17.06
2010/3/21,20:15,17.06
2010/3/21,20:30,17.06
2010/3/21,20:45,17.08
2010/3/21,21:00,17.08
2010/3/21,21:15,17.06
2010/3/21,21:30,17.03
2010/3/21,21:45,17.01
2010/3/21,22:00,17.01
2010/3/21,22:15,17.01
2010/3/21,22:30,16.99
2010/3/21,22:45,16.99
2010/3/21,23:00,16.96
2010/3/21,23:15,16.94
2010/3/21,23:30,16.92
2010/3/21,23:45,16.87
2010/3/22,0:00,16.82
2010/3/22,0:15,16.8
2010/3/22,0:30,16.75
2010/3/22,0:45,16.73
2010/3/22,1:00,16.68
2010/3/22,1:15,16.65
2010/3/22,1:30,16.63
2010/3/22,1:45,16.58
2010/3/22,2:00,16.56
2010/3/22,2:15,16.51
2010/3/22,2:30,16.49
2010/3/22,2:45,16.44
2010/3/22,3:00,16.42
2010/3/22,3:15,16.39
2010/3/22,3:30,16.37
2010/3/22,3:45,16.37
2010/3/22,4:00,16.34
2010/3/22,4:15,16.34
2010/3/22,4:30,16.3
2010/3/22,4:45,16.27
2010/3/22,5:00,16.3
2010/3/22,5:15,16.25
2010/3/22,5:30,16.27
2010/3/22,5:45,16.3
2010/3/22,6:00,16.27
2010/3/22,6:15,16.3
2010/3/22,6:30,16.27
2010/3/22,6:45,16.3
2010/3/22,7:00,16.3
2010/3/22,7:15,16.3
2010/3/22,7:30,16.3
2010/3/22,7:45,16.3
2010/3/22,8:00,16.32
2010/3/22,8:15,16.32
2010/3/22,8:30,16.32
2010/3/22,8:45,16.39
2010/3/22,9:00,16.51
2010/3/22,9:15,16.56
2010/3/22,9:30,16.56
2010/3/22,9:45,16.51
2010/3/22,10:00,16.44
2010/3/22,10:15,16.37
2010/3/22,10:30,16.34
2010/3/22,10:45,16.34
2010/3/22,11:00,16.37
2010/3/22,11:15,16.39
2010/3/22,11:30,16.44
2010/3/22,11:45,16.49
2010/3/22,12:00,16.53
2010/3/22,12:15,16.56
2010/3/22,12:30,16.63
2010/3/22,12:45,16.68
2010/3/22,13:00,16.73
2010/3/22,13:15,16.77
2010/3/22,13:30,16.82
2010/3/22,13:45,16.87
2010/3/22,14:00,16.94
2010/3/22,14:15,16.99
2010/3/22,14:30,17.03
2010/3/22,14:45,17.08
2010/3/22,15:00,17.13
2010/3/22,15:15,17.18
2010/3/22,15:30,17.23
2010/3/22,15:45,17.25
2010/3/22,16:00,17.27
2010/3/22,16:15,17.27
2010/3/22,16:30,17.3
2010/3/22,16:45,17.3
2010/3/22,17:00,17.3
2010/3/22,17:15,17.3
2010/3/22,17:30,17.27
2010/3/22,17:45,17.27
2010/3/22,18:00,17.25
2010/3/22,18:15,17.23
2010/3/22,18:30,17.2
2010/3/22,18:45,17.18
2010/3/22,19:00,17.18
2010/3/22,19:15,17.15
2010/3/22,19:30,17.15
2010/3/22,19:45,17.13
2010/3/22,20:00,17.11
2010/3/22,20:15,17.11
2010/3/22,20:30,17.08
2010/3/22,20:45,17.13
2010/3/22,21:00,17.11
2010/3/22,21:15,17.11
2010/3/22,21:30,17.08
2010/3/22,21:45,17.08
2010/3/22,22:00,17.08
2010/3/22,22:15,17.06
2010/3/22,22:30,17.06
2010/3/22,22:45,17.06
2010/3/22,23:00,16.99
2010/3/22,23:15,17.01
2010/3/22,23:30,16.99
2010/3/22,23:45,17.01
2010/3/23,0:00,16.96
2010/3/23,0:15,16.94
2010/3/23,0:30,16.89
2010/3/23,0:45,16.92
2010/3/23,1:00,16.84
2010/3/23,1:15,16.82
2010/3/23,1:30,16.75
2010/3/23,1:45,16.73
2010/3/23,2:00,16.68
2010/3/23,2:15,16.61
2010/3/23,2:30,16.58
2010/3/23,2:45,16.56
2010/3/23,3:00,16.49
2010/3/23,3:15,16.46
2010/3/23,3:30,16.42
2010/3/23,3:45,16.37
2010/3/23,4:00,16.34
2010/3/23,4:15,16.3
2010/3/23,4:30,16.27
2010/3/23,4:45,16.25
2010/3/23,5:00,16.25
2010/3/23,5:15,16.23
2010/3/23,5:30,16.23
2010/3/23,5:45,16.15
2010/3/23,6:00,16.15
2010/3/23,6:15,16.15
2010/3/23,6:30,16.13
2010/3/23,6:45,16.13
2010/3/23,7:00,16.15
2010/3/23,7:15,16.18
2010/3/23,7:30,16.18
2010/3/23,7:45,16.18
2010/3/23,8:00,16.2
2010/3/23,8:15,16.2
2010/3/23,8:30,16.23
2010/3/23,8:45,16.25
2010/3/23,9:00,16.27
2010/3/23,9:15,16.27
2010/3/23,9:30,16.37
2010/3/23,9:45,16.42
2010/3/23,10:00,16.51
2010/3/23,10:15,16.58
2010/3/23,10:30,16.68
2010/3/23,10:45,16.61
2010/3/23,11:00,16.34
2010/3/23,11:15,16.32
2010/3/23,11:30,16.3
2010/3/23,11:45,16.27
2010/3/23,12:00,16.32
2010/3/23,12:15,16.32
2010/3/23,12:30,16.3
2010/3/23,12:45,16.32
2010/3/23,13:00,16.34
2010/3/23,13:15,16.39
2010/3/23,13:30,16.39
2010/3/23,13:45,16.44
2010/3/23,14:00,16.46
2010/3/23,14:15,16.51
2010/3/23,14:30,16.53
2010/3/23,14:45,16.56
2010/3/23,15:00,16.58
2010/3/23,15:15,16.63
2010/3/23,15:30,16.65
2010/3/23,15:45,16.7
2010/3/23,16:00,16.77
2010/3/23,16:15,16.84
2010/3/23,16:30,16.92
2010/3/23,16:45,16.96
2010/3/23,17:00,17.03
2010/3/23,17:15,17.06
2010/3/23,17:30,17.08
2010/3/23,17:45,17.11
2010/3/23,18:00,17.11
2010/3/23,18:15,17.13
2010/3/23,18:30,17.11
2010/3/23,18:45,17.13
2010/3/23,19:00,17.11
2010/3/23,19:15,17.11
2010/3/23,19:30,17.06
2010/3/23,19:45,17.06
2010/3/23,20:00,17.06
2010/3/23,20:15,17.03
2010/3/23,20:30,17.03
2010/3/23,20:45,17.01
2010/3/23,21:00,17.01
2010/3/23,21:15,16.99
2010/3/23,21:30,16.99
2010/3/23,21:45,16.99
2010/3/23,22:00,16.99
2010/3/23,22:15,16.96
2010/3/23,22:30,16.96
2010/3/23,22:45,16.94
2010/3/23,23:00,16.94
2010/3/23,23:15,16.92
2010/3/23,23:30,16.92
2010/3/23,23:45,16.92
2010/3/24,0:00,16.89
2010/3/24,0:15,16.89
2010/3/24,0:30,16.87
2010/3/24,0:45,16.82
2010/3/24,1:00,16.82
2010/3/24,1:15,16.82
2010/3/24,1:30,16.77
2010/3/24,1:45,16.75
2010/3/24,2:00,16.77
2010/3/24,2:15,16.77
2010/3/24,2:30,16.75
2010/3/24,2:45,16.75
2010/3/24,3:00,16.7
2010/3/24,3:15,16.68
2010/3/24,3:30,16.63
2010/3/24,3:45,16.58
2010/3/24,4:00,16.53
2010/3/24,4:15,16.49
2010/3/24,4:30,16.44
2010/3/24,4:45,16.39
2010/3/24,5:00,16.34
2010/3/24,5:15,16.3
2010/3/24,5:30,16.25
2010/3/24,5:45,16.2
2010/3/24,6:00,16.18
2010/3/24,6:15,16.13
2010/3/24,6:30,16.11
2010/3/24,6:45,16.08
2010/3/24,7:00,16.06
2010/3/24,7:15,16.08
2010/3/24,7:30,16.08
2010/3/24,7:45,16.11
2010/3/24,8:00,16.13
2010/3/24,8:15,16.18
2010/3/24,8:30,16.23
2010/3/24,8:45,16.27
2010/3/24,9:00,16.3
2010/3/24,9:15,16.32
2010/3/24,9:30,16.37
2010/3/24,9:45,16.51
2010/3/24,10:00,16.61
2010/3/24,10:15,16.65
2010/3/24,10:30,16.8
2010/3/24,10:45,17.08
2010/3/24,11:00,17.27
2010/3/24,11:15,17.01
2010/3/24,11:30,16.99
2010/3/24,11:45,17.23
2010/3/24,12:00,17.44
2010/3/24,12:15,17.25
2010/3/24,12:30,17.23
2010/3/24,12:45,17.11
2010/3/24,13:00,16.89
2010/3/24,13:15,16.61
2010/3/24,13:30,16.58
2010/3/24,13:45,16.56
2010/3/24,14:00,16.53
2010/3/24,14:15,16.56
2010/3/24,14:30,16.56
2010/3/24,14:45,16.58
2010/3/24,15:00,16.61
2010/3/24,15:15,16.63
2010/3/24,15:30,16.63
2010/3/24,15:45,16.63
2010/3/24,16:00,16.63
2010/3/24,16:15,16.63
2010/3/24,16:30,16.65
2010/3/24,16:45,16.65
2010/3/24,17:00,16.68
2010/3/24,17:15,16.68
2010/3/24,17:30,16.7
2010/3/24,17:45,16.7
2010/3/24,18:00,16.7
2010/3/24,18:15,16.73
2010/3/24,18:30,16.73
2010/3/24,18:45,16.73
2010/3/24,19:00,16.75
2010/3/24,19:15,16.73
2010/3/24,19:30,16.75
2010/3/24,19:45,16.75
2010/3/24,20:00,16.75
2010/3/24,20:15,16.77
2010/3/24,20:30,16.75
2010/3/24,20:45,16.75
2010/3/24,21:00,16.73
2010/3/24,21:15,16.73
2010/3/24,21:30,16.7
2010/3/24,21:45,16.65
2010/3/24,22:00,16.65
2010/3/24,22:15,16.65
2010/3/24,22:30,16.65
2010/3/24,22:45,16.58
2010/3/24,23:00,16.56
2010/3/24,23:15,16.51
2010/3/24,23:30,16.51
2010/3/24,23:45,16.51
2010/3/25,0:00,16.49
2010/3/25,0:15,16.44
2010/3/25,0:30,16.42
2010/3/25,0:45,16.39
2010/3/25,1:00,16.34
2010/3/25,1:15,16.25
2010/3/25,1:30,16.18
2010/3/25,1:45,16.15
2010/3/25,2:00,16.15
2010/3/25,2:15,16.15
2010/3/25,2:30,16.13
2010/3/25,2:45,16.2
2010/3/25,3:00,16.27
2010/3/25,3:15,16.32
2010/3/25,3:30,16.34
2010/3/25,3:45,16.34
2010/3/25,4:00,16.34
2010/3/25,4:15,16.34
2010/3/25,4:30,16.32
2010/3/25,4:45,16.32
2010/3/25,5:00,16.3
2010/3/25,5:15,16.27
2010/3/25,5:30,16.27
2010/3/25,5:45,16.25
2010/3/25,6:00,16.23
2010/3/25,6:15,16.18
2010/3/25,6:30,16.15
2010/3/25,6:45,16.11
2010/3/25,7:00,16.08
2010/3/25,7:15,16.06
2010/3/25,7:30,16.01
2010/3/25,7:45,16.01
2010/3/25,8:00,16.01
2010/3/25,8:15,15.99
2010/3/25,8:30,16.01
2010/3/25,8:45,16.03
2010/3/25,9:00,16.11
2010/3/25,9:15,16.2
2010/3/25,9:30,16.11
2010/3/25,9:45,16.13
2010/3/25,10:00,16.13
2010/3/25,10:15,16.2
2010/3/25,10:30,16.25
2010/3/25,10:45,16.27
2010/3/25,11:00,16.34
2010/3/25,11:15,16.44
2010/3/25,11:30,16.49
2010/3/25,11:45,16.56
2010/3/25,12:00,16.68
2010/3/25,12:15,16.77
2010/3/25,12:30,16.82
2010/3/25,12:45,16.77
2010/3/25,13:00,16.87
2010/3/25,13:15,16.87
2010/3/25,13:30,16.87
2010/3/25,13:45,17.03
2010/3/25,14:00,16.65
2010/3/25,14:15,16.49
2010/3/25,14:30,16.44
2010/3/25,14:45,16.42
2010/3/25,15:00,16.42
2010/3/25,15:15,16.42
2010/3/25,15:30,16.39
2010/3/25,15:45,16.37
2010/3/25,16:00,16.34
2010/3/25,16:15,16.32
2010/3/25,16:30,16.32
2010/3/25,16:45,16.3
2010/3/25,17:00,16.25
2010/3/25,17:15,16.2
2010/3/25,17:30,16.18
2010/3/25,17:45,16.15
2010/3/25,18:00,16.15
2010/3/25,18:15,16.13
2010/3/25,18:30,16.11
2010/3/25,18:45,16.08
2010/3/25,19:00,16.08
2010/3/25,19:15,16.08
2010/3/25,19:30,16.11
2010/3/25,19:45,16.08
2010/3/25,20:00,16.11
2010/3/25,20:15,16.11
2010/3/25,20:30,16.11
2010/3/25,20:45,16.11
2010/3/25,21:00,16.13
2010/3/25,21:15,16.13
2010/3/25,21:30,16.15
2010/3/25,21:45,16.15
2010/3/25,22:00,16.13
2010/3/25,22:15,16.13
2010/3/25,22:30,16.13
2010/3/25,22:45,16.11
2010/3/25,23:00,16.08
2010/3/25,23:15,16.03
2010/3/25,23:30,16.01
2010/3/25,23:45,15.96
2010/3/26,0:00,15.94
2010/3/26,0:15,15.92
2010/3/26,0:30,15.89
2010/3/26,0:45,15.87
2010/3/26,1:00,15.87
2010/3/26,1:15,15.84
2010/3/26,1:30,15.82
2010/3/26,1:45,15.8
2010/3/26,2:00,15.72
2010/3/26,2:15,15.65
2010/3/26,2:30,15.61
2010/3/26,2:45,15.61
2010/3/26,3:00,15.58
2010/3/26,3:15,15.56
2010/3/26,3:30,15.58
2010/3/26,3:45,15.63
2010/3/26,4:00,15.68
2010/3/26,4:15,15.68
2010/3/26,4:30,15.68
2010/3/26,4:45,15.68
2010/3/26,5:00,15.68
2010/3/26,5:15,15.65
2010/3/26,5:30,15.68
2010/3/26,5:45,15.68
2010/3/26,6:00,15.68
2010/3/26,6:15,15.7
2010/3/26,6:30,15.7
2010/3/26,6:45,15.72
2010/3/26,7:00,15.72
2010/3/26,7:15,15.7
2010/3/26,7:30,15.7
2010/3/26,7:45,15.7
2010/3/26,8:00,15.7
2010/3/26,8:15,15.7
2010/3/26,8:30,15.7
2010/3/26,8:45,15.7
2010/3/26,9:00,15.7
2010/3/26,9:15,15.68
2010/3/26,9:30,15.68
2010/3/26,9:45,15.72
2010/3/26,10:00,15.84
2010/3/26,10:15,15.99
2010/3/26,10:30,16.11
2010/3/26,10:45,16.34
2010/3/26,11:00,16.08
2010/3/26,11:15,15.94
2010/3/26,11:30,16.03
2010/3/26,11:45,16.06
2010/3/26,12:00,16.11
2010/3/26,12:15,16.13
2010/3/26,12:30,16.18
2010/3/26,12:45,16.2
2010/3/26,13:00,16.27
2010/3/26,13:15,16.65
2010/3/26,13:30,16.63
2010/3/26,13:45,16.68
2010/3/26,14:00,16.73
2010/3/26,14:15,16.8
2010/3/26,14:30,16.82
2010/3/26,14:45,17.13
2010/3/26,15:00,16.99
2010/3/26,15:15,16.58
2010/3/26,15:30,16.51
2010/3/26,15:45,16.44
2010/3/26,16:00,16.42
2010/3/26,16:15,16.42
2010/3/26,16:30,16.39
2010/3/26,16:45,16.39
2010/3/26,17:00,16.37
2010/3/26,17:15,16.39
2010/3/26,17:30,16.39
2010/3/26,17:45,16.39
2010/3/26,18:00,16.39
2010/3/26,18:15,16.42
2010/3/26,18:30,16.42
2010/3/26,18:45,16.37
2010/3/26,19:00,16.32
2010/3/26,19:15,16.32
2010/3/26,19:30,16.3
2010/3/26,19:45,16.32
2010/3/26,20:00,16.32
2010/3/26,20:15,16.32
2010/3/26,20:30,16.3
2010/3/26,20:45,16.25
2010/3/26,21:00,16.23
2010/3/26,21:15,16.2
2010/3/26,21:30,16.2
2010/3/26,21:45,16.2
2010/3/26,22:00,16.18
2010/3/26,22:15,16.15
2010/3/26,22:30,16.13
2010/3/26,22:45,16.13
2010/3/26,23:00,16.11
2010/3/26,23:15,16.11
2010/3/26,23:30,16.08
2010/3/26,23:45,16.08
2010/3/27,0:00,16.08
2010/3/27,0:15,16.06
2010/3/27,0:30,16.03
2010/3/27,0:45,16.01
2010/3/27,1:00,15.99
2010/3/27,1:15,15.99
2010/3/27,1:30,16.01
2010/3/27,1:45,16.01
2010/3/27,2:00,15.99
2010/3/27,2:15,16.01
2010/3/27,2:30,15.96
2010/3/27,2:45,15.92
2010/3/27,3:00,15.89
2010/3/27,3:15,15.89
2010/3/27,3:30,15.87
2010/3/27,3:45,15.87
2010/3/27,4:00,15.87
2010/3/27,4:15,15.87
2010/3/27,4:30,15.84
2010/3/27,4:45,15.82
2010/3/27,5:00,15.84
2010/3/27,5:15,15.8
2010/3/27,5:30,15.77
2010/3/27,5:45,15.75
2010/3/27,6:00,15.72
2010/3/27,6:15,15.7
2010/3/27,6:30,15.68
2010/3/27,6:45,15.68
2010/3/27,7:00,15.7
2010/3/27,7:15,15.72
2010/3/27,7:30,15.77
2010/3/27,7:45,15.8
2010/3/27,8:00,15.82
2010/3/27,8:15,15.84
2010/3/27,8:30,15.87
2010/3/27,8:45,15.89
2010/3/27,9:00,15.92
2010/3/27,9:15,15.94
2010/3/27,9:30,15.99
2010/3/27,9:45,15.99
2010/3/27,10:00,16.01
2010/3/27,10:15,16.01
2010/3/27,10:30,16.03
2010/3/27,10:45,16.13
2010/3/27,11:00,16.37
2010/3/27,11:15,16.68
2010/3/27,11:30,16.84
2010/3/27,11:45,16.8
2010/3/27,12:00,16.61
2010/3/27,12:15,16.3
2010/3/27,12:30,16.37
2010/3/27,12:45,16.44
2010/3/27,13:00,16.46
2010/3/27,13:15,16.44
2010/3/27,13:30,16.49
2010/3/27,13:45,16.49
2010/3/27,14:00,16.51
2010/3/27,14:15,16.53
2010/3/27,14:30,16.53
2010/3/27,14:45,16.65
2010/3/27,15:00,16.84
2010/3/27,15:15,16.89
2010/3/27,15:30,16.92
2010/3/27,15:45,16.8
2010/3/27,16:00,16.92
2010/3/27,16:15,16.89
2010/3/27,16:30,16.77
2010/3/27,16:45,16.73
2010/3/27,17:00,16.73
2010/3/27,17:15,16.75
2010/3/27,17:30,16.73
2010/3/27,17:45,16.7
2010/3/27,18:00,16.7
2010/3/27,18:15,16.7
2010/3/27,18:30,16.7
2010/3/27,18:45,16.68
2010/3/27,19:00,16.68
2010/3/27,19:15,16.68
2010/3/27,19:30,16.65
2010/3/27,19:45,16.61
2010/3/27,20:00,16.56
2010/3/27,20:15,16.53
2010/3/27,20:30,16.49
2010/3/27,20:45,16.46
2010/3/27,21:00,16.42
2010/3/27,21:15,16.42
2010/3/27,21:30,16.39
2010/3/27,21:45,16.39
2010/3/27,22:00,16.39
2010/3/27,22:15,16.37
2010/3/27,22:30,16.32
2010/3/27,22:45,16.27
2010/3/27,23:00,16.25
2010/3/27,23:15,16.23
2010/3/27,23:30,16.2
2010/3/27,23:45,16.2
2010/3/28,0:00,16.2
2010/3/28,0:15,16.2
2010/3/28,0:30,16.23
2010/3/28,0:45,16.23
2010/3/28,1:00,16.25
2010/3/28,1:15,16.23
2010/3/28,1:30,16.23
2010/3/28,1:45,16.23
2010/3/28,2:00,16.25
2010/3/28,2:15,16.23
2010/3/28,2:30,16.23
2010/3/28,2:45,16.23
2010/3/28,3:00,16.23
2010/3/28,3:15,16.25
2010/3/28,3:30,16.25
2010/3/28,3:45,16.25
2010/3/28,4:00,16.27
2010/3/28,4:15,16.27
2010/3/28,4:30,16.25
2010/3/28,4:45,16.27
2010/3/28,5:00,16.23
2010/3/28,5:15,16.18
2010/3/28,5:30,16.13
2010/3/28,5:45,16.11
2010/3/28,6:00,16.08
2010/3/28,6:15,16.06
2010/3/28,6:30,16.03
2010/3/28,6:45,15.99
2010/3/28,7:00,15.94
2010/3/28,7:15,15.92
2010/3/28,7:30,15.94
2010/3/28,7:45,15.96
2010/3/28,8:00,16.01
2010/3/28,8:15,16.03
2010/3/28,8:30,16.08
2010/3/28,8:45,16.13
2010/3/28,9:00,16.2
2010/3/28,9:15,16.3
2010/3/28,9:30,16.37
2010/3/28,9:45,16.44
2010/3/28,10:00,16.51
2010/3/28,10:15,16.56
2010/3/28,10:30,16.58
2010/3/28,10:45,16.61
2010/3/28,11:00,16.63
2010/3/28,11:15,16.65
2010/3/28,11:30,16.75
2010/3/28,11:45,16.89
2010/3/28,12:00,17.15
2010/3/28,12:15,17.49
2010/3/28,12:30,17.51
2010/3/28,12:45,17.25
2010/3/28,13:00,17.18
2010/3/28,13:15,17.13
2010/3/28,13:30,17.11
2010/3/28,13:45,17.08
2010/3/28,14:00,17.06
2010/3/28,14:15,17.06
2010/3/28,14:30,17.06
2010/3/28,14:45,16.99
2010/3/28,15:00,16.99
2010/3/28,15:15,16.99
2010/3/28,15:30,17.01
2010/3/28,15:45,16.99
2010/3/28,16:00,17.01
2010/3/28,16:15,17.03
2010/3/28,16:30,17.03
2010/3/28,16:45,17.06
2010/3/28,17:00,17.03
2010/3/28,17:15,17.01
2010/3/28,17:30,17.01
2010/3/28,17:45,17.06
2010/3/28,18:00,17.11
2010/3/28,18:15,17.13
2010/3/28,18:30,17.15
2010/3/28,18:45,17.13
2010/3/28,19:00,17.11
2010/3/28,19:15,17.08
2010/3/28,19:30,17.06
2010/3/28,19:45,17.03
2010/3/28,20:00,16.99
2010/3/28,20:15,16.96
2010/3/28,20:30,16.94
2010/3/28,20:45,16.89
2010/3/28,21:00,16.84
2010/3/28,21:15,16.8
2010/3/28,21:30,16.73
2010/3/28,21:45,16.68
2010/3/28,22:00,16.65
2010/3/28,22:15,16.63
2010/3/28,22:30,16.61
2010/3/28,22:45,16.58
2010/3/28,23:00,16.58
2010/3/28,23:15,16.58
2010/3/28,23:30,16.58
2010/3/28,23:45,16.56
2010/3/29,0:00,16.53
2010/3/29,0:15,16.51
2010/3/29,0:30,16.51
