"Date Time, GMT-08:00","Temp, F?","Temp, C?",Bat.
4/19/2015 21:29,68.10,20.06,3.51
4/19/2015 21:44,68.19,20.10,3.51
4/19/2015 21:59,68.19,20.10,3.51
4/19/2015 22:14,68.23,20.13,3.51
4/19/2015 22:29,68.23,20.13,3.51
4/19/2015 22:44,68.31,20.17,3.51
4/19/2015 22:59,68.36,20.20,3.51
4/19/2015 23:14,68.44,20.25,3.51
4/19/2015 23:29,68.48,20.27,3.46
4/19/2015 23:44,68.57,20.32,3.51
4/19/2015 23:59,68.66,20.37,3.51
4/20/2015 0:14,68.70,20.39,3.51
4/20/2015 0:29,68.74,20.41,3.51
4/20/2015 0:44,68.74,20.41,3.51
4/20/2015 0:59,68.74,20.41,3.51
4/20/2015 1:14,68.74,20.41,3.51
4/20/2015 1:29,68.74,20.41,3.51
4/20/2015 1:44,68.70,20.39,3.51
4/20/2015 1:59,68.70,20.39,3.51
4/20/2015 2:14,68.70,20.39,3.51
4/20/2015 2:29,68.66,20.37,3.51
4/20/2015 2:44,68.61,20.34,3.51
4/20/2015 2:59,68.61,20.34,3.51
4/20/2015 3:14,68.61,20.34,3.51
4/20/2015 3:29,68.53,20.29,3.51
4/20/2015 3:44,68.48,20.27,3.51
4/20/2015 3:59,68.48,20.27,3.51
4/20/2015 4:14,68.48,20.27,3.51
4/20/2015 4:29,68.48,20.27,3.51
4/20/2015 4:44,68.53,20.29,3.51
4/20/2015 4:59,68.48,20.27,3.51
4/20/2015 5:14,68.48,20.27,3.51
4/20/2015 5:29,68.44,20.25,3.51
4/20/2015 5:44,68.44,20.25,3.51
4/20/2015 5:59,68.40,20.22,3.51
4/20/2015 6:14,68.40,20.22,3.51
4/20/2015 6:29,68.40,20.22,3.51
4/20/2015 6:44,68.44,20.25,3.51
4/20/2015 6:59,68.44,20.25,3.51
4/20/2015 7:14,68.44,20.25,3.51
4/20/2015 7:29,68.40,20.22,3.51
4/20/2015 7:44,68.40,20.22,3.51
4/20/2015 7:59,68.40,20.22,3.51
4/20/2015 8:14,68.40,20.22,3.51
4/20/2015 8:29,68.40,20.22,3.51
4/20/2015 8:44,68.44,20.25,3.51
4/20/2015 8:59,68.44,20.25,3.51
4/20/2015 9:14,68.40,20.22,3.51
4/20/2015 9:29,68.40,20.22,3.51
4/20/2015 9:44,68.36,20.20,3.51
4/20/2015 9:59,68.36,20.20,3.51
4/20/2015 10:14,68.36,20.20,3.51
4/20/2015 10:29,68.40,20.22,3.51
4/20/2015 10:44,68.36,20.20,3.51
4/20/2015 10:59,68.36,20.20,3.51
4/20/2015 11:14,68.36,20.20,3.51
4/20/2015 11:29,68.40,20.22,3.51
4/20/2015 11:44,68.44,20.25,3.51
4/20/2015 11:59,68.53,20.29,3.51
4/20/2015 12:14,68.48,20.27,3.51
4/20/2015 12:29,68.53,20.29,3.51
4/20/2015 12:44,68.53,20.29,3.51
4/20/2015 12:59,68.57,20.32,3.51
4/20/2015 13:14,68.66,20.37,3.51
4/20/2015 13:29,68.70,20.39,3.51
4/20/2015 13:44,68.74,20.41,3.51
4/20/2015 13:59,68.79,20.44,3.51
4/20/2015 14:14,68.83,20.46,3.51
4/20/2015 14:29,68.91,20.51,3.51
4/20/2015 14:44,68.96,20.53,3.46
4/20/2015 14:59,69.04,20.58,3.51
4/20/2015 15:14,69.09,20.60,3.51
4/20/2015 15:29,69.21,20.67,3.51
4/20/2015 15:44,69.30,20.72,3.51
4/20/2015 15:59,69.30,20.72,3.51
4/20/2015 16:14,69.39,20.77,3.51
4/20/2015 16:29,69.39,20.77,3.51
4/20/2015 16:44,69.39,20.77,3.51
4/20/2015 16:59,69.43,20.79,3.51
4/20/2015 17:14,69.43,20.79,3.51
4/20/2015 17:29,69.47,20.82,3.51
4/20/2015 17:44,69.43,20.79,3.51
4/20/2015 17:59,69.47,20.82,3.51
4/20/2015 18:14,69.47,20.82,3.51
4/20/2015 18:29,69.47,20.82,3.51
4/20/2015 18:44,69.47,20.82,3.51
4/20/2015 18:59,69.43,20.79,3.51
4/20/2015 19:14,69.43,20.79,3.51
4/20/2015 19:29,69.43,20.79,3.51
4/20/2015 19:44,69.43,20.79,3.51
4/20/2015 19:59,69.39,20.77,3.51
4/20/2015 20:14,69.39,20.77,3.51
4/20/2015 20:29,69.39,20.77,3.51
4/20/2015 20:44,69.39,20.77,3.51
4/20/2015 20:59,69.39,20.77,3.51
4/20/2015 21:14,69.39,20.77,3.51
4/20/2015 21:29,69.39,20.77,3.51
4/20/2015 21:44,69.43,20.79,3.51
4/20/2015 21:59,69.43,20.79,3.51
4/20/2015 22:14,69.39,20.77,3.51
4/20/2015 22:29,69.43,20.79,3.51
4/20/2015 22:44,69.39,20.77,3.51
4/20/2015 22:59,69.39,20.77,3.51
4/20/2015 23:14,69.39,20.77,3.51
4/20/2015 23:29,69.43,20.79,3.51
4/20/2015 23:44,69.43,20.79,3.51
4/20/2015 23:59,69.47,20.82,3.51
4/21/2015 0:14,69.47,20.82,3.51
4/21/2015 0:29,69.43,20.79,3.51
4/21/2015 0:44,69.47,20.82,3.51
4/21/2015 0:59,69.43,20.79,3.51
4/21/2015 1:14,69.43,20.79,3.51
4/21/2015 1:29,69.43,20.79,3.51
4/21/2015 1:44,69.39,20.77,3.51
4/21/2015 1:59,69.34,20.75,3.51
4/21/2015 2:14,69.30,20.72,3.51
4/21/2015 2:29,69.26,20.70,3.51
4/21/2015 2:44,69.21,20.67,3.51
4/21/2015 2:59,69.17,20.65,3.51
4/21/2015 3:14,69.17,20.65,3.51
4/21/2015 3:29,69.13,20.63,3.51
4/21/2015 3:44,69.17,20.65,3.51
4/21/2015 3:59,69.13,20.63,3.51
4/21/2015 4:14,69.09,20.60,3.51
4/21/2015 4:29,69.04,20.58,3.51
4/21/2015 4:44,69.09,20.60,3.51
4/21/2015 4:59,69.04,20.58,3.51
4/21/2015 5:14,69.09,20.60,3.51
4/21/2015 5:29,69.09,20.60,3.51
4/21/2015 5:44,69.09,20.60,3.51
4/21/2015 5:59,69.09,20.60,3.46
4/21/2015 6:14,69.04,20.58,3.51
4/21/2015 6:29,69.04,20.58,3.51
4/21/2015 6:44,69.04,20.58,3.51
4/21/2015 6:59,69.00,20.56,3.51
4/21/2015 7:14,69.04,20.58,3.51
4/21/2015 7:29,69.04,20.58,3.51
4/21/2015 7:44,69.04,20.58,3.51
4/21/2015 7:59,69.04,20.58,3.51
4/21/2015 8:14,69.04,20.58,3.51
4/21/2015 8:29,69.00,20.56,3.51
4/21/2015 8:44,69.00,20.56,3.51
4/21/2015 8:59,69.04,20.58,3.51
4/21/2015 9:14,69.09,20.60,3.51
4/21/2015 9:29,69.13,20.63,3.51
4/21/2015 9:44,69.17,20.65,3.51
4/21/2015 9:59,69.21,20.67,3.51
4/21/2015 10:14,69.13,20.63,3.51
4/21/2015 10:29,69.09,20.60,3.51
4/21/2015 10:44,69.13,20.63,3.51
4/21/2015 10:59,69.09,20.60,3.51
4/21/2015 11:14,69.13,20.63,3.51
4/21/2015 11:29,69.04,20.58,3.51
4/21/2015 11:44,69.09,20.60,3.51
4/21/2015 11:59,69.09,20.60,3.51
4/21/2015 12:14,69.09,20.60,3.51
4/21/2015 12:29,69.13,20.63,3.51
4/21/2015 12:44,69.13,20.63,3.51
4/21/2015 12:59,69.13,20.63,3.51
4/21/2015 13:14,69.13,20.63,3.51
4/21/2015 13:29,69.13,20.63,3.51
4/21/2015 13:44,69.13,20.63,3.51
4/21/2015 13:59,69.17,20.65,3.51
4/21/2015 14:14,69.17,20.65,3.51
4/21/2015 14:29,69.17,20.65,3.51
4/21/2015 14:44,69.21,20.67,3.51
4/21/2015 14:59,69.21,20.67,3.51
4/21/2015 15:14,69.26,20.70,3.51
4/21/2015 15:29,69.30,20.72,3.51
4/21/2015 15:44,69.26,20.70,3.51
4/21/2015 15:59,69.30,20.72,3.51
4/21/2015 16:14,69.30,20.72,3.51
4/21/2015 16:29,69.30,20.72,3.51
4/21/2015 16:44,69.30,20.72,3.51
4/21/2015 16:59,69.30,20.72,3.51
4/21/2015 17:14,69.30,20.72,3.51
4/21/2015 17:29,69.30,20.72,3.51
4/21/2015 17:44,69.30,20.72,3.51
4/21/2015 17:59,69.30,20.72,3.51
4/21/2015 18:14,69.26,20.70,3.51
4/21/2015 18:29,69.30,20.72,3.51
4/21/2015 18:44,69.21,20.67,3.51
4/21/2015 18:59,69.21,20.67,3.51
4/21/2015 19:14,69.17,20.65,3.51
4/21/2015 19:29,69.21,20.67,3.51
4/21/2015 19:44,69.21,20.67,3.51
4/21/2015 19:59,69.17,20.65,3.51
4/21/2015 20:14,69.17,20.65,3.51
4/21/2015 20:29,69.17,20.65,3.51
4/21/2015 20:44,69.17,20.65,3.51
4/21/2015 20:59,69.17,20.65,3.51
4/21/2015 21:14,69.17,20.65,3.46
4/21/2015 21:29,69.13,20.63,3.51
4/21/2015 21:44,69.13,20.63,3.51
4/21/2015 21:59,69.09,20.60,3.51
4/21/2015 22:14,69.09,20.60,3.51
4/21/2015 22:29,69.13,20.63,3.51
4/21/2015 22:44,69.09,20.60,3.51
4/21/2015 22:59,69.00,20.56,3.51
4/21/2015 23:14,69.04,20.58,3.51
4/21/2015 23:29,69.00,20.56,3.51
4/21/2015 23:44,68.96,20.53,3.51
4/21/2015 23:59,68.91,20.51,3.51
4/22/2015 0:14,68.91,20.51,3.51
4/22/2015 0:29,68.91,20.51,3.51
4/22/2015 0:44,68.91,20.51,3.51
4/22/2015 0:59,68.91,20.51,3.51
4/22/2015 1:14,68.91,20.51,3.51
4/22/2015 1:29,68.91,20.51,3.51
4/22/2015 1:44,68.91,20.51,3.51
4/22/2015 1:59,68.87,20.48,3.51
4/22/2015 2:14,68.87,20.48,3.51
4/22/2015 2:29,68.83,20.46,3.51
4/22/2015 2:44,68.79,20.44,3.51
4/22/2015 2:59,68.79,20.44,3.51
4/22/2015 3:14,68.74,20.41,3.51
4/22/2015 3:29,68.70,20.39,3.51
4/22/2015 3:44,68.70,20.39,3.51
4/22/2015 3:59,68.66,20.37,3.51
4/22/2015 4:14,68.61,20.34,3.51
4/22/2015 4:29,68.61,20.34,3.51
4/22/2015 4:44,68.53,20.29,3.51
4/22/2015 4:59,68.57,20.32,3.51
4/22/2015 5:14,68.53,20.29,3.51
4/22/2015 5:29,68.53,20.29,3.51
4/22/2015 5:44,68.53,20.29,3.51
4/22/2015 5:59,68.53,20.29,3.51
4/22/2015 6:14,68.53,20.29,3.51
4/22/2015 6:29,68.53,20.29,3.51
4/22/2015 6:44,68.48,20.27,3.51
4/22/2015 6:59,68.53,20.29,3.51
4/22/2015 7:14,68.53,20.29,3.51
4/22/2015 7:29,68.53,20.29,3.51
4/22/2015 7:44,68.53,20.29,3.51
4/22/2015 7:59,68.53,20.29,3.51
4/22/2015 8:14,68.53,20.29,3.51
4/22/2015 8:29,68.57,20.32,3.51
4/22/2015 8:44,68.53,20.29,3.51
4/22/2015 8:59,68.53,20.29,3.51
4/22/2015 9:14,68.48,20.27,3.51
4/22/2015 9:29,68.53,20.29,3.51
4/22/2015 9:44,68.53,20.29,3.51
4/22/2015 9:59,68.53,20.29,3.51
4/22/2015 10:14,68.61,20.34,3.51
4/22/2015 10:29,68.61,20.34,3.51
4/22/2015 10:44,68.61,20.34,3.51
4/22/2015 10:59,68.57,20.32,3.51
4/22/2015 11:14,68.61,20.34,3.51
4/22/2015 11:29,68.66,20.37,3.51
4/22/2015 11:44,68.66,20.37,3.51
4/22/2015 11:59,68.74,20.41,3.51
4/22/2015 12:14,68.70,20.39,3.51
4/22/2015 12:29,68.70,20.39,3.46
4/22/2015 12:44,68.70,20.39,3.51
4/22/2015 12:59,68.70,20.39,3.51
4/22/2015 13:14,68.70,20.39,3.51
4/22/2015 13:29,68.74,20.41,3.51
4/22/2015 13:44,68.70,20.39,3.51
4/22/2015 13:59,68.74,20.41,3.51
4/22/2015 14:14,68.79,20.44,3.51
4/22/2015 14:29,68.83,20.46,3.51
4/22/2015 14:44,68.87,20.48,3.51
4/22/2015 14:59,68.91,20.51,3.51
4/22/2015 15:14,68.96,20.53,3.51
4/22/2015 15:29,69.04,20.58,3.51
4/22/2015 15:44,69.09,20.60,3.51
4/22/2015 15:59,69.17,20.65,3.51
4/22/2015 16:14,69.21,20.67,3.51
4/22/2015 16:29,69.30,20.72,3.51
4/22/2015 16:44,69.34,20.75,3.51
4/22/2015 16:59,69.39,20.77,3.51
4/22/2015 17:14,69.39,20.77,3.51
4/22/2015 17:29,69.39,20.77,3.51
4/22/2015 17:44,69.39,20.77,3.51
4/22/2015 17:59,69.39,20.77,3.51
4/22/2015 18:14,69.34,20.75,3.51
4/22/2015 18:29,69.34,20.75,3.51
4/22/2015 18:44,69.30,20.72,3.51
4/22/2015 18:59,69.30,20.72,3.51
4/22/2015 19:14,69.39,20.77,3.51
4/22/2015 19:29,69.34,20.75,3.51
4/22/2015 19:44,69.34,20.75,3.51
4/22/2015 19:59,69.34,20.75,3.51
4/22/2015 20:14,69.34,20.75,3.51
4/22/2015 20:29,69.34,20.75,3.51
4/22/2015 20:44,69.34,20.75,3.51
4/22/2015 20:59,69.30,20.72,3.51
4/22/2015 21:14,69.30,20.72,3.51
4/22/2015 21:29,69.30,20.72,3.51
4/22/2015 21:44,69.30,20.72,3.51
4/22/2015 21:59,69.30,20.72,3.51
4/22/2015 22:14,69.30,20.72,3.51
4/22/2015 22:29,69.26,20.70,3.51
4/22/2015 22:44,69.26,20.70,3.51
4/22/2015 22:59,69.21,20.67,3.51
4/22/2015 23:14,69.26,20.70,3.51
4/22/2015 23:29,69.26,20.70,3.51
4/22/2015 23:44,69.26,20.70,3.51
4/22/2015 23:59,69.26,20.70,3.51
4/23/2015 0:14,69.26,20.70,3.51
4/23/2015 0:29,69.26,20.70,3.51
4/23/2015 0:44,69.26,20.70,3.51
4/23/2015 0:59,69.21,20.67,3.51
4/23/2015 1:14,69.21,20.67,3.51
4/23/2015 1:29,69.21,20.67,3.51
4/23/2015 1:44,69.21,20.67,3.51
4/23/2015 1:59,69.21,20.67,3.51
4/23/2015 2:14,69.21,20.67,3.51
4/23/2015 2:29,69.17,20.65,3.51
4/23/2015 2:44,69.13,20.63,3.51
4/23/2015 2:59,69.09,20.60,3.51
4/23/2015 3:14,69.09,20.60,3.51
4/23/2015 3:29,69.00,20.56,3.51
4/23/2015 3:44,68.96,20.53,3.46
4/23/2015 3:59,68.91,20.51,3.51
4/23/2015 4:14,68.87,20.48,3.51
4/23/2015 4:29,68.83,20.46,3.51
4/23/2015 4:44,68.79,20.44,3.51
4/23/2015 4:59,68.74,20.41,3.51
4/23/2015 5:14,68.74,20.41,3.51
4/23/2015 5:29,68.70,20.39,3.51
4/23/2015 5:44,68.70,20.39,3.51
4/23/2015 5:59,68.70,20.39,3.51
4/23/2015 6:14,68.66,20.37,3.51
4/23/2015 6:29,68.66,20.37,3.51
4/23/2015 6:44,68.66,20.37,3.51
4/23/2015 6:59,68.70,20.39,3.51
4/23/2015 7:14,68.70,20.39,3.51
4/23/2015 7:29,68.70,20.39,3.51
4/23/2015 7:44,68.70,20.39,3.51
4/23/2015 7:59,68.70,20.39,3.51
4/23/2015 8:14,68.74,20.41,3.51
4/23/2015 8:29,68.74,20.41,3.51
4/23/2015 8:44,68.74,20.41,3.51
4/23/2015 8:59,68.87,20.48,3.51
4/23/2015 9:14,68.96,20.53,3.51
4/23/2015 9:29,69.04,20.58,3.51
4/23/2015 9:44,69.09,20.60,3.51
4/23/2015 9:59,69.21,20.67,3.51
4/23/2015 10:14,69.21,20.67,3.51
4/23/2015 10:29,69.09,20.60,3.51
4/23/2015 10:44,69.30,20.72,3.51
4/23/2015 10:59,69.34,20.75,3.51
4/23/2015 11:14,69.39,20.77,3.51
4/23/2015 11:29,69.47,20.82,3.51
4/23/2015 11:44,69.56,20.87,3.51
4/23/2015 11:59,69.60,20.89,3.51
4/23/2015 12:14,69.43,20.79,3.51
4/23/2015 12:29,69.30,20.72,3.51
4/23/2015 12:44,69.21,20.67,3.51
4/23/2015 12:59,69.21,20.67,3.51
4/23/2015 13:14,69.30,20.72,3.51
4/23/2015 13:29,69.39,20.77,3.51
4/23/2015 13:44,69.26,20.70,3.51
4/23/2015 13:59,69.26,20.70,3.51
4/23/2015 14:14,69.21,20.67,3.51
4/23/2015 14:29,69.17,20.65,3.51
4/23/2015 14:44,69.21,20.67,3.51
4/23/2015 14:59,69.17,20.65,3.51
4/23/2015 15:14,69.21,20.67,3.51
4/23/2015 15:29,69.21,20.67,3.51
4/23/2015 15:44,69.21,20.67,3.51
4/23/2015 15:59,69.21,20.67,3.51
4/23/2015 16:14,69.26,20.70,3.51
4/23/2015 16:29,69.30,20.72,3.51
4/23/2015 16:44,69.34,20.75,3.51
4/23/2015 16:59,69.43,20.79,3.51
4/23/2015 17:14,69.56,20.87,3.51
4/23/2015 17:29,69.64,20.91,3.51
4/23/2015 17:44,69.73,20.96,3.51
4/23/2015 17:59,69.77,20.98,3.51
4/23/2015 18:14,69.81,21.01,3.51
4/23/2015 18:29,69.81,21.01,3.51
4/23/2015 18:44,69.77,20.98,3.51
4/23/2015 18:59,69.77,20.98,3.46
4/23/2015 19:14,69.73,20.96,3.51
4/23/2015 19:29,69.73,20.96,3.51
4/23/2015 19:44,69.77,20.98,3.51
4/23/2015 19:59,69.77,20.98,3.51
4/23/2015 20:14,69.73,20.96,3.51
4/23/2015 20:29,69.73,20.96,3.51
4/23/2015 20:44,69.73,20.96,3.51
4/23/2015 20:59,69.69,20.94,3.51
4/23/2015 21:14,69.69,20.94,3.51
4/23/2015 21:29,69.69,20.94,3.51
4/23/2015 21:44,69.69,20.94,3.51
4/23/2015 21:59,69.69,20.94,3.51
4/23/2015 22:14,69.64,20.91,3.51
4/23/2015 22:29,69.69,20.94,3.51
4/23/2015 22:44,69.69,20.94,3.51
4/23/2015 22:59,69.69,20.94,3.51
4/23/2015 23:14,69.64,20.91,3.51
4/23/2015 23:29,69.60,20.89,3.51
4/23/2015 23:44,69.64,20.91,3.51
4/23/2015 23:59,69.60,20.89,3.51
4/24/2015 0:14,69.60,20.89,3.51
4/24/2015 0:29,69.56,20.87,3.51
4/24/2015 0:44,69.56,20.87,3.51
4/24/2015 0:59,69.56,20.87,3.51
4/24/2015 1:14,69.56,20.87,3.51
4/24/2015 1:29,69.51,20.84,3.51
4/24/2015 1:44,69.56,20.87,3.51
4/24/2015 1:59,69.56,20.87,3.51
4/24/2015 2:14,69.51,20.84,3.51
4/24/2015 2:29,69.47,20.82,3.51
4/24/2015 2:44,69.47,20.82,3.51
4/24/2015 2:59,69.47,20.82,3.51
4/24/2015 3:14,69.47,20.82,3.51
4/24/2015 3:29,69.47,20.82,3.51
4/24/2015 3:44,69.47,20.82,3.51
4/24/2015 3:59,69.43,20.79,3.51
4/24/2015 4:14,69.39,20.77,3.51
4/24/2015 4:29,69.43,20.79,3.51
4/24/2015 4:44,69.39,20.77,3.51
4/24/2015 4:59,69.39,20.77,3.51
4/24/2015 5:14,69.30,20.72,3.51
4/24/2015 5:29,69.26,20.70,3.51
4/24/2015 5:44,69.26,20.70,3.51
4/24/2015 5:59,69.21,20.67,3.51
4/24/2015 6:14,69.21,20.67,3.51
4/24/2015 6:29,69.21,20.67,3.51
4/24/2015 6:44,69.17,20.65,3.51
4/24/2015 6:59,69.21,20.67,3.51
4/24/2015 7:14,69.21,20.67,3.51
4/24/2015 7:29,69.17,20.65,3.51
4/24/2015 7:44,69.17,20.65,3.51
4/24/2015 7:59,69.21,20.67,3.51
4/24/2015 8:14,69.21,20.67,3.51
4/24/2015 8:29,69.21,20.67,3.51
4/24/2015 8:44,69.21,20.67,3.51
4/24/2015 8:59,69.30,20.72,3.51
4/24/2015 9:14,69.39,20.77,3.51
4/24/2015 9:29,69.43,20.79,3.51
4/24/2015 9:44,69.43,20.79,3.51
4/24/2015 9:59,69.39,20.77,3.51
4/24/2015 10:14,69.69,20.94,3.46
4/24/2015 10:29,69.73,20.96,3.51
4/24/2015 10:44,69.73,20.96,3.51
4/24/2015 10:59,69.81,21.01,3.51
4/24/2015 11:14,70.07,21.15,3.51
4/24/2015 11:29,69.99,21.10,3.51
4/24/2015 11:44,70.03,21.13,3.51
4/24/2015 11:59,69.99,21.10,3.51
4/24/2015 12:14,70.07,21.15,3.51
4/24/2015 12:29,70.20,21.22,3.51
4/24/2015 12:44,70.24,21.25,3.51
4/24/2015 12:59,70.16,21.20,3.51
4/24/2015 13:14,69.90,21.06,3.51
4/24/2015 13:29,69.77,20.98,3.51
4/24/2015 13:44,69.73,20.96,3.51
4/24/2015 13:59,69.73,20.96,3.51
4/24/2015 14:14,69.81,21.01,3.51
4/24/2015 14:29,69.77,20.98,3.51
4/24/2015 14:44,69.64,20.91,3.51
4/24/2015 14:59,69.51,20.84,3.51
4/24/2015 15:14,69.43,20.79,3.51
4/24/2015 15:29,69.39,20.77,3.51
4/24/2015 15:44,69.30,20.72,3.51
4/24/2015 15:59,69.30,20.72,3.51
4/24/2015 16:14,69.21,20.67,3.51
4/24/2015 16:29,69.21,20.67,3.51
4/24/2015 16:44,69.21,20.67,3.51
4/24/2015 16:59,69.17,20.65,3.51
4/24/2015 17:14,69.13,20.63,3.51
4/24/2015 17:29,69.13,20.63,3.51
4/24/2015 17:44,69.17,20.65,3.51
4/24/2015 17:59,69.26,20.70,3.51
4/24/2015 18:14,69.34,20.75,3.51
4/24/2015 18:29,69.39,20.77,3.51
4/24/2015 18:44,69.43,20.79,3.51
4/24/2015 18:59,69.43,20.79,3.51
4/24/2015 19:14,69.39,20.77,3.51
4/24/2015 19:29,69.39,20.77,3.51
4/24/2015 19:44,69.39,20.77,3.51
4/24/2015 19:59,69.39,20.77,3.51
4/24/2015 20:14,69.34,20.75,3.51
4/24/2015 20:29,69.30,20.72,3.51
4/24/2015 20:44,69.30,20.72,3.51
4/24/2015 20:59,69.30,20.72,3.51
4/24/2015 21:14,69.34,20.75,3.51
4/24/2015 21:29,69.30,20.72,3.51
4/24/2015 21:44,69.34,20.75,3.51
4/24/2015 21:59,69.34,20.75,3.51
4/24/2015 22:14,69.34,20.75,3.51
4/24/2015 22:29,69.34,20.75,3.51
4/24/2015 22:44,69.34,20.75,3.51
4/24/2015 22:59,69.34,20.75,3.51
4/24/2015 23:14,69.34,20.75,3.51
4/24/2015 23:29,69.34,20.75,3.51
4/24/2015 23:44,69.34,20.75,3.51
4/24/2015 23:59,69.30,20.72,3.51
4/25/2015 0:14,69.26,20.70,3.51
4/25/2015 0:29,69.21,20.67,3.51
4/25/2015 0:44,69.21,20.67,3.51
4/25/2015 0:59,69.26,20.70,3.51
4/25/2015 1:14,69.26,20.70,3.51
4/25/2015 1:29,69.26,20.70,3.46
4/25/2015 1:44,69.26,20.70,3.51
4/25/2015 1:59,69.26,20.70,3.51
4/25/2015 2:14,69.26,20.70,3.51
4/25/2015 2:29,69.30,20.72,3.51
4/25/2015 2:44,69.26,20.70,3.51
4/25/2015 2:59,69.26,20.70,3.51
4/25/2015 3:14,69.26,20.70,3.51
4/25/2015 3:29,69.26,20.70,3.51
4/25/2015 3:44,69.21,20.67,3.51
4/25/2015 3:59,69.21,20.67,3.51
4/25/2015 4:14,69.17,20.65,3.51
4/25/2015 4:29,69.13,20.63,3.51
4/25/2015 4:44,69.13,20.63,3.51
4/25/2015 4:59,69.09,20.60,3.51
4/25/2015 5:14,69.04,20.58,3.51
4/25/2015 5:29,69.00,20.56,3.51
4/25/2015 5:44,68.96,20.53,3.51
4/25/2015 5:59,68.87,20.48,3.51
4/25/2015 6:14,68.87,20.48,3.51
4/25/2015 6:29,68.83,20.46,3.51
4/25/2015 6:44,68.79,20.44,3.51
4/25/2015 6:59,68.79,20.44,3.51
4/25/2015 7:14,68.79,20.44,3.51
4/25/2015 7:29,68.79,20.44,3.51
4/25/2015 7:44,68.74,20.41,3.51
4/25/2015 7:59,68.79,20.44,3.51
4/25/2015 8:14,68.83,20.46,3.51
4/25/2015 8:29,68.87,20.48,3.51
4/25/2015 8:44,68.87,20.48,3.51
4/25/2015 8:59,69.04,20.58,3.51
4/25/2015 9:14,69.00,20.56,3.51
4/25/2015 9:29,69.04,20.58,3.51
4/25/2015 9:44,69.04,20.58,3.51
4/25/2015 9:59,69.13,20.63,3.51
4/25/2015 10:14,69.04,20.58,3.51
4/25/2015 10:29,69.04,20.58,3.51
4/25/2015 10:44,69.09,20.60,3.51
4/25/2015 10:59,69.13,20.63,3.51
4/25/2015 11:14,69.21,20.67,3.51
4/25/2015 11:29,69.34,20.75,3.51
4/25/2015 11:44,69.51,20.84,3.51
4/25/2015 11:59,69.56,20.87,3.51
4/25/2015 12:14,69.60,20.89,3.51
4/25/2015 12:29,69.64,20.91,3.51
4/25/2015 12:44,69.81,21.01,3.51
4/25/2015 12:59,69.94,21.08,3.51
4/25/2015 13:14,69.73,20.96,3.51
4/25/2015 13:29,69.30,20.72,3.51
4/25/2015 13:44,69.21,20.67,3.51
4/25/2015 13:59,69.13,20.63,3.51
4/25/2015 14:14,69.13,20.63,3.51
4/25/2015 14:29,69.13,20.63,3.51
4/25/2015 14:44,69.04,20.58,3.51
4/25/2015 14:59,69.04,20.58,3.51
4/25/2015 15:14,68.91,20.51,3.51
4/25/2015 15:29,68.91,20.51,3.51
4/25/2015 15:44,68.91,20.51,3.51
4/25/2015 15:59,68.91,20.51,3.51
4/25/2015 16:14,68.96,20.53,3.51
4/25/2015 16:29,69.00,20.56,3.51
4/25/2015 16:44,69.04,20.58,3.46
4/25/2015 16:59,69.04,20.58,3.51
4/25/2015 17:14,69.04,20.58,3.51
4/25/2015 17:29,69.04,20.58,3.51
4/25/2015 17:44,69.04,20.58,3.51
4/25/2015 17:59,69.04,20.58,3.51
4/25/2015 18:14,69.04,20.58,3.51
4/25/2015 18:29,69.00,20.56,3.51
4/25/2015 18:44,68.91,20.51,3.51
4/25/2015 18:59,68.83,20.46,3.51
4/25/2015 19:14,68.79,20.44,3.51
4/25/2015 19:29,68.74,20.41,3.51
4/25/2015 19:44,68.74,20.41,3.51
4/25/2015 19:59,68.70,20.39,3.51
4/25/2015 20:14,68.66,20.37,3.51
4/25/2015 20:29,68.66,20.37,3.51
4/25/2015 20:44,68.66,20.37,3.51
4/25/2015 20:59,68.66,20.37,3.51
4/25/2015 21:14,68.70,20.39,3.51
4/25/2015 21:29,68.70,20.39,3.51
4/25/2015 21:44,68.70,20.39,3.51
4/25/2015 21:59,68.70,20.39,3.51
4/25/2015 22:14,68.70,20.39,3.51
4/25/2015 22:29,68.79,20.44,3.51
4/25/2015 22:44,68.79,20.44,3.51
4/25/2015 22:59,68.79,20.44,3.51
4/25/2015 23:14,68.79,20.44,3.51
4/25/2015 23:29,68.79,20.44,3.51
4/25/2015 23:44,68.79,20.44,3.51
4/25/2015 23:59,68.79,20.44,3.51
4/26/2015 0:14,68.74,20.41,3.51
4/26/2015 0:29,68.79,20.44,3.51
4/26/2015 0:44,68.74,20.41,3.51
4/26/2015 0:59,68.74,20.41,3.51
4/26/2015 1:14,68.70,20.39,3.51
4/26/2015 1:29,68.70,20.39,3.51
4/26/2015 1:44,68.70,20.39,3.51
4/26/2015 1:59,68.70,20.39,3.51
4/26/2015 2:14,68.70,20.39,3.51
4/26/2015 2:29,68.61,20.34,3.51
4/26/2015 2:44,68.61,20.34,3.51
4/26/2015 2:59,68.61,20.34,3.51
4/26/2015 3:14,68.61,20.34,3.51
4/26/2015 3:29,68.53,20.29,3.51
4/26/2015 3:44,68.53,20.29,3.51
4/26/2015 3:59,68.48,20.27,3.51
4/26/2015 4:14,68.44,20.25,3.51
4/26/2015 4:29,68.44,20.25,3.51
4/26/2015 4:44,68.40,20.22,3.51
4/26/2015 4:59,68.36,20.20,3.51
